GEOID,MSA,year,pct18_veterans
3100000US10140,10140,2006,13.463339
3100000US10140,10140,2007,14.223478
3100000US10140,10140,2008,12.211564
3100000US10140,10140,2009,14.66206
310M100US10140,10140,2010,12.780674
310M100US10140,10140,2011,12.322333
310M100US10140,10140,2012,12.9997
310M200US10140,10140,2013,11.231478
310M200US10140,10140,2014,14.483667
310M200US10140,10140,2015,13.408079
310M300US10140,10140,2016,12.508137
3100000US10180,10180,2006,13.843645
3100000US10180,10180,2007,13.847148
3100000US10180,10180,2008,13.155474
3100000US10180,10180,2009,12.126478
310M100US10180,10180,2010,11.204342
310M100US10180,10180,2011,13.160651
310M100US10180,10180,2012,12.688749
310M200US10180,10180,2013,11.68395
310M200US10180,10180,2014,10.787282
310M200US10180,10180,2015,10.605989
310M300US10180,10180,2016,10.636718
3100000US10300,10300,2006,12.473237
3100000US10300,10300,2007,11.410365
3100000US10300,10300,2008,9.998457
3100000US10300,10300,2009,9.3279057
310M100US10300,10300,2010,10.536351
310M100US10300,10300,2011,10.178551
310M100US10300,10300,2012,10.23401
310M200US10300,10300,2013,9.4358177
310M200US10300,10300,2014,7.524394
310M200US10300,10300,2015,10.676433
310M300US10300,10300,2016,8.8143616
3100000US10380,10380,2006,2.9736755
3100000US10380,10380,2007,3.6388316
3100000US10380,10380,2008,3.959842
3100000US10380,10380,2009,3.542361
310M100US10380,10380,2010,3.1742625
310M100US10380,10380,2011,3.5538354
310M100US10380,10380,2012,3.639605
310M200US10380,10380,2013,2.7488043
310M200US10380,10380,2014,2.8845394
310M200US10380,10380,2015,2.6774199
310M300US10380,10380,2016,2.1042104
3100000US10420,10420,2006,11.00526
3100000US10420,10420,2007,11.166689
3100000US10420,10420,2008,10.450926
3100000US10420,10420,2009,10.084029
310M100US10420,10420,2010,9.937686
310M100US10420,10420,2011,10.474183
310M100US10420,10420,2012,8.9733229
310M200US10420,10420,2013,8.8855429
310M200US10420,10420,2014,7.9216337
310M200US10420,10420,2015,8.1789942
310M300US10420,10420,2016,7.8686047
310M100US10460,10460,2011,20.824282
310M100US10460,10460,2012,18.264414
310M200US10460,10460,2013,17.994244
310M200US10460,10460,2014,19.766657
310M200US10460,10460,2015,16.63274
310M300US10460,10460,2016,15.120623
3100000US10500,10500,2006,11.46422
3100000US10500,10500,2007,10.847406
3100000US10500,10500,2008,9.9031124
3100000US10500,10500,2009,11.312843
310M100US10500,10500,2010,10.213824
310M100US10500,10500,2011,9.923111
310M100US10500,10500,2012,10.955236
310M200US10500,10500,2013,8.9423428
310M200US10500,10500,2014,8.8694878
310M200US10500,10500,2015,9.7739868
310M300US10500,10500,2016,8.8549709
3100000US10540,10540,2006,14.662176
3100000US10540,10540,2007,16.121241
3100000US10540,10540,2008,14.384608
3100000US10540,10540,2009,13.914474
310M100US10540,10540,2010,13.311542
310M100US10540,10540,2011,12.652576
310M100US10540,10540,2012,14.266288
310M200US10540,10540,2013,10.528289
310M200US10540,10540,2014,11.534841
310M200US10540,10540,2015,13.169254
310M300US10540,10540,2016,12.006669
3100000US10580,10580,2006,11.026708
3100000US10580,10580,2007,10.349589
3100000US10580,10580,2008,10.589498
3100000US10580,10580,2009,9.7629538
310M100US10580,10580,2010,9.2929602
310M100US10580,10580,2011,8.8596621
310M100US10580,10580,2012,8.2814045
310M200US10580,10580,2013,7.6889634
310M200US10580,10580,2014,7.5062065
310M200US10580,10580,2015,7.6872225
310M300US10580,10580,2016,7.1971941
3100000US10700,10700,2006,9.2341928
3100000US10700,10700,2007,10.933829
3100000US10700,10700,2008,11.120967
3100000US10700,10700,2009,10.219353
310M100US10700,10700,2010,11.911795
310M100US10700,10700,2011,10.528311
310M100US10700,10700,2012,8.9765291
310M200US10700,10700,2013,10.052044
310M200US10700,10700,2014,8.4767838
310M200US10700,10700,2015,8.8493223
310M300US10700,10700,2016,8.9437141
3100000US10740,10740,2006,12.70044
3100000US10740,10740,2007,12.394932
3100000US10740,10740,2008,11.963655
3100000US10740,10740,2009,12.213679
310M100US10740,10740,2010,11.541744
310M100US10740,10740,2011,12.429299
310M100US10740,10740,2012,11.863662
310M200US10740,10740,2013,10.465655
310M200US10740,10740,2014,9.9295092
310M200US10740,10740,2015,9.6097555
310M300US10740,10740,2016,9.3805981
3100000US10780,10780,2006,13.23669
3100000US10780,10780,2007,11.78076
3100000US10780,10780,2008,11.652635
3100000US10780,10780,2009,13.616699
310M100US10780,10780,2010,10.870167
310M100US10780,10780,2011,10.662811
310M100US10780,10780,2012,10.040851
310M200US10780,10780,2013,8.6896639
310M200US10780,10780,2014,9.8197355
310M200US10780,10780,2015,9.4691458
310M300US10780,10780,2016,9.0714645
3100000US10880,10880,2006,11.108481
3100000US10880,10880,2007,9.3388157
3100000US10880,10880,2008,11.003574
3100000US10880,10880,2009,11.122819
310M100US10880,10880,2010,9.5705547
310M100US10880,10880,2011,9.1585541
310M100US10880,10880,2012,9.6000195
3100000US10900,10900,2006,10.649996
3100000US10900,10900,2007,10.712648
3100000US10900,10900,2008,10.738599
3100000US10900,10900,2009,9.693162
310M100US10900,10900,2010,9.6791525
310M100US10900,10900,2011,9.2607689
310M100US10900,10900,2012,9.4412365
310M200US10900,10900,2013,7.889173
310M200US10900,10900,2014,8.0657749
310M200US10900,10900,2015,7.9271464
310M300US10900,10900,2016,7.6777549
3100000US11020,11020,2006,13.394538
3100000US11020,11020,2007,13.158267
3100000US11020,11020,2008,13.124398
3100000US11020,11020,2009,14.126364
310M100US11020,11020,2010,11.613058
310M100US11020,11020,2011,12.90624
310M100US11020,11020,2012,12.525932
310M200US11020,11020,2013,11.940506
310M200US11020,11020,2014,12.319101
310M200US11020,11020,2015,9.0570841
310M300US11020,11020,2016,9.5564966
3100000US11100,11100,2006,10.219275
3100000US11100,11100,2007,8.6136808
3100000US11100,11100,2008,9.2034664
3100000US11100,11100,2009,9.1717997
310M100US11100,11100,2010,9.5100355
310M100US11100,11100,2011,9.2791729
310M100US11100,11100,2012,8.3596897
310M200US11100,11100,2013,9.8063211
310M200US11100,11100,2014,8.6960344
310M200US11100,11100,2015,7.7160811
310M300US11100,11100,2016,7.8679409
3100000US11180,11180,2006,8.5735369
3100000US11180,11180,2007,6.9393802
3100000US11180,11180,2008,5.2765121
3100000US11180,11180,2009,7.0831361
310M100US11180,11180,2010,6.4421272
310M100US11180,11180,2011,6.0021901
310M100US11180,11180,2012,6.891655
310M200US11180,11180,2013,6.3786845
310M200US11180,11180,2014,5.2027869
310M200US11180,11180,2015,5.2259517
310M300US11180,11180,2016,4.1625772
3100000US11260,11260,2006,15.020274
3100000US11260,11260,2007,16.409746
3100000US11260,11260,2008,15.033397
3100000US11260,11260,2009,14.211995
310M100US11260,11260,2010,15.437071
310M100US11260,11260,2011,14.645568
310M100US11260,11260,2012,14.252968
310M200US11260,11260,2013,12.620376
310M200US11260,11260,2014,13.887883
310M200US11260,11260,2015,13.317631
310M300US11260,11260,2016,12.588957
3100000US11300,11300,2006,12.736004
3100000US11300,11300,2007,11.917615
3100000US11300,11300,2008,11.978675
3100000US11300,11300,2009,10.049146
310M100US11300,11300,2010,9.9358339
310M100US11300,11300,2011,10.854939
310M100US11300,11300,2012,10.610965
3100000US11340,11340,2006,11.458287
3100000US11340,11340,2007,11.812099
3100000US11340,11340,2008,11.290045
3100000US11340,11340,2009,10.60264
310M100US11340,11340,2010,11.343962
310M100US11340,11340,2011,11.029718
310M100US11340,11340,2012,9.5589762
3100000US11460,11460,2006,6.3456707
3100000US11460,11460,2007,6.7292199
3100000US11460,11460,2008,6.617744
3100000US11460,11460,2009,7.2855473
310M100US11460,11460,2010,5.9006004
310M100US11460,11460,2011,5.9493327
310M100US11460,11460,2012,5.887044
310M200US11460,11460,2013,5.3629808
310M200US11460,11460,2014,4.9572868
310M200US11460,11460,2015,4.8636203
310M300US11460,11460,2016,4.6785979
3100000US11500,11500,2006,14.989507
3100000US11500,11500,2007,13.81125
3100000US11500,11500,2008,13.075122
3100000US11500,11500,2009,12.377499
310M100US11500,11500,2010,12.393125
310M100US11500,11500,2011,13.251106
310M100US11500,11500,2012,13.968645
310M200US11500,11500,2013,11.479931
310M200US11500,11500,2014,10.331697
310M200US11500,11500,2015,11.522986
310M300US11500,11500,2016,9.9210663
3100000US11540,11540,2006,10.159587
3100000US11540,11540,2007,9.973671
3100000US11540,11540,2008,9.3477335
3100000US11540,11540,2009,10.185737
310M100US11540,11540,2010,9.6274462
310M100US11540,11540,2011,9.6364737
310M100US11540,11540,2012,8.3388138
310M200US11540,11540,2013,8.2743979
310M200US11540,11540,2014,7.5604091
310M200US11540,11540,2015,7.7847567
310M300US11540,11540,2016,6.9634566
310M200US11640,11640,2013,2.442692
310M200US11640,11640,2014,3.1899369
310M200US11640,11640,2015,2.8732507
310M300US11640,11640,2016,3.1234264
3100000US11700,11700,2006,12.559484
3100000US11700,11700,2007,12.771239
3100000US11700,11700,2008,12.792246
3100000US11700,11700,2009,12.925445
310M100US11700,11700,2010,12.284739
310M100US11700,11700,2011,11.082618
310M100US11700,11700,2012,11.073942
310M200US11700,11700,2013,10.011878
310M200US11700,11700,2014,10.302636
310M200US11700,11700,2015,9.2389412
310M300US11700,11700,2016,9.2242851
3100000US11780,11780,2006,10.940248
3100000US11780,11780,2007,15.016025
3100000US11780,11780,2008,12.397549
3100000US11780,11780,2009,12.37719
310M100US11780,11780,2010,12.144646
310M100US11780,11780,2011,12.455406
310M100US11780,11780,2012,11.69066
310M200US11780,11780,2013,11.007077
310M200US11780,11780,2014,11.686069
310M200US11780,11780,2015,10.139417
310M300US11780,11780,2016,11.348837
310M200US11900,11900,2015,6.1986942
310M300US11900,11900,2016,4.6820555
3100000US11980,11980,2006,11.750898
3100000US11980,11980,2007,12.266953
3100000US11980,11980,2008,12.925327
3100000US11980,11980,2009,13.742763
310M100US11980,11980,2010,12.221748
310M100US11980,11980,2011,12.342627
310M100US11980,11980,2012,10.919044
310M200US11980,11980,2013,10.702974
310M200US11980,11980,2014,10.202564
310M200US11980,11980,2015,10.520057
310M300US11980,11980,2016,12.141715
3100000US12020,12020,2006,6.332747
3100000US12020,12020,2007,7.7106414
3100000US12020,12020,2008,7.3267407
3100000US12020,12020,2009,7.2770047
310M100US12020,12020,2010,7.2609177
310M100US12020,12020,2011,6.5521293
310M100US12020,12020,2012,6.6143084
310M200US12020,12020,2013,6.6818013
310M200US12020,12020,2014,6.5186286
310M200US12020,12020,2015,4.7527494
310M300US12020,12020,2016,5.9110069
3100000US12060,12060,2006,9.5256872
3100000US12060,12060,2007,9.25282
3100000US12060,12060,2008,9.1449785
3100000US12060,12060,2009,8.7646217
310M100US12060,12060,2010,8.8073645
310M100US12060,12060,2011,8.2738266
310M100US12060,12060,2012,8.2242212
310M200US12060,12060,2013,7.7471294
310M200US12060,12060,2014,7.6239986
310M200US12060,12060,2015,7.297318
310M300US12060,12060,2016,7.2127962
3100000US12100,12100,2006,9.4418154
3100000US12100,12100,2007,9.3007193
3100000US12100,12100,2008,8.8719549
3100000US12100,12100,2009,7.7788138
310M100US12100,12100,2010,8.5863619
310M100US12100,12100,2011,8.2684116
310M100US12100,12100,2012,7.4832048
310M200US12100,12100,2013,7.0611544
310M200US12100,12100,2014,6.8130288
310M200US12100,12100,2015,6.6851664
310M300US12100,12100,2016,5.6772537
3100000US12180,12180,2006,12.384908
3100000US12180,12180,2007,10.696044
3100000US12180,12180,2008,11.799149
3100000US12180,12180,2009,10.395446
310M100US12180,12180,2010,9.8074503
310M100US12180,12180,2011,10.503633
310M100US12180,12180,2012,10.490926
310M200US12180,12180,2013,11.412863
310M200US12180,12180,2014,8.7025118
310M200US12180,12180,2015,9.0904694
310M300US12180,12180,2016,9.2521105
3100000US12220,12220,2006,9.3423891
3100000US12220,12220,2007,9.6356392
3100000US12220,12220,2008,9.2841949
3100000US12220,12220,2009,9.4144659
310M100US12220,12220,2010,8.321393
310M100US12220,12220,2011,8.7533922
310M100US12220,12220,2012,10.145947
310M200US12220,12220,2013,7.3536987
310M200US12220,12220,2014,7.7759037
310M200US12220,12220,2015,8.1507225
310M300US12220,12220,2016,7.3828368
3100000US12260,12260,2006,15.285966
3100000US12260,12260,2007,14.16766
3100000US12260,12260,2008,12.905801
3100000US12260,12260,2009,12.764568
310M100US12260,12260,2010,12.916118
310M100US12260,12260,2011,12.432911
310M100US12260,12260,2012,13.38508
310M200US12260,12260,2013,11.537231
310M200US12260,12260,2014,12.328115
310M200US12260,12260,2015,12.413418
310M300US12260,12260,2016,12.695389
3100000US12300,12300,2006,15.564952
3100000US12300,12300,2007,16.030615
3100000US12300,12300,2008,12.824986
3100000US12300,12300,2009,13.046863
310M100US12300,12300,2010,13.473276
310M100US12300,12300,2011,13.325444
310M100US12300,12300,2012,11.537829
310M200US12300,12300,2013,10.330809
310M200US12300,12300,2014,12.059971
310M200US12300,12300,2015,10.014592
310M300US12300,12300,2016,10.048604
3100000US12420,12420,2006,8.9721355
3100000US12420,12420,2007,8.6277151
3100000US12420,12420,2008,8.8715038
3100000US12420,12420,2009,8.8509436
310M100US12420,12420,2010,8.336256
310M100US12420,12420,2011,8.1783838
310M100US12420,12420,2012,7.9123931
310M200US12420,12420,2013,7.2482767
310M200US12420,12420,2014,6.9776316
310M200US12420,12420,2015,6.6320271
310M300US12420,12420,2016,7.2226849
3100000US12540,12540,2006,8.5091467
3100000US12540,12540,2007,8.3288965
3100000US12540,12540,2008,8.038332
3100000US12540,12540,2009,8.4386988
310M100US12540,12540,2010,7.8027639
310M100US12540,12540,2011,7.0516133
310M100US12540,12540,2012,7.6036763
310M200US12540,12540,2013,7.06317
310M200US12540,12540,2014,6.2493505
310M200US12540,12540,2015,5.8019032
310M300US12540,12540,2016,6.3922529
3100000US12580,12580,2006,11.332921
3100000US12580,12580,2007,11.206155
3100000US12580,12580,2008,10.702394
3100000US12580,12580,2009,10.495227
310M100US12580,12580,2010,10.009935
310M100US12580,12580,2011,9.8401546
310M100US12580,12580,2012,9.7541895
310M200US12580,12580,2013,8.8318005
310M200US12580,12580,2014,8.3625374
310M200US12580,12580,2015,8.1529341
310M300US12580,12580,2016,8.0194998
3100000US12620,12620,2006,12.45171
3100000US12620,12620,2007,11.9571
3100000US12620,12620,2008,11.82663
3100000US12620,12620,2009,11.678429
310M100US12620,12620,2010,12.349899
310M100US12620,12620,2011,11.770902
310M100US12620,12620,2012,11.649015
310M200US12620,12620,2013,11.426711
310M200US12620,12620,2014,10.041622
310M200US12620,12620,2015,8.9036846
310M300US12620,12620,2016,9.1990938
3100000US12700,12700,2006,15.232069
3100000US12700,12700,2007,15.135733
3100000US12700,12700,2008,13.585979
3100000US12700,12700,2009,12.947689
310M100US12700,12700,2010,12.735312
310M100US12700,12700,2011,10.988919
310M100US12700,12700,2012,12.290359
310M200US12700,12700,2013,10.885214
310M200US12700,12700,2014,11.235519
310M200US12700,12700,2015,10.757832
310M300US12700,12700,2016,10.189035
3100000US12940,12940,2006,9.4584379
3100000US12940,12940,2007,9.4509001
3100000US12940,12940,2008,8.0453005
3100000US12940,12940,2009,8.460722
310M100US12940,12940,2010,8.560463
310M100US12940,12940,2011,8.3547115
310M100US12940,12940,2012,7.5905309
310M200US12940,12940,2013,6.7116551
310M200US12940,12940,2014,6.6065531
310M200US12940,12940,2015,6.4850349
310M300US12940,12940,2016,5.7270846
3100000US12980,12980,2006,13.511719
3100000US12980,12980,2007,12.533199
3100000US12980,12980,2008,11.640165
3100000US12980,12980,2009,10.5231
310M100US12980,12980,2010,10.854223
310M100US12980,12980,2011,10.772475
310M100US12980,12980,2012,11.101181
310M200US12980,12980,2013,11.534519
310M200US12980,12980,2014,10.295485
310M200US12980,12980,2015,10.569358
310M300US12980,12980,2016,9.4747849
3100000US13020,13020,2006,13.543245
3100000US13020,13020,2007,12.287432
3100000US13020,13020,2008,10.600419
3100000US13020,13020,2009,11.508107
310M100US13020,13020,2010,10.016354
310M100US13020,13020,2011,10.360301
310M100US13020,13020,2012,11.058301
310M200US13020,13020,2013,9.4816236
310M200US13020,13020,2014,9.9072866
310M200US13020,13020,2015,8.7815571
310M300US13020,13020,2016,9.3304195
3100000US13140,13140,2006,11.741068
3100000US13140,13140,2007,11.00806
3100000US13140,13140,2008,10.094288
3100000US13140,13140,2009,10.529066
310M100US13140,13140,2010,9.6546583
310M100US13140,13140,2011,9.7564716
310M100US13140,13140,2012,8.9805412
310M200US13140,13140,2013,8.7401409
310M200US13140,13140,2014,8.2229176
310M200US13140,13140,2015,9.0171804
310M300US13140,13140,2016,7.3142037
3100000US13180,13180,2006,11.962614
3100000US13180,13180,2007,9.9774027
3100000US13180,13180,2008,11.059089
3100000US13180,13180,2009,11.158085
310M100US13180,13180,2010,9.8436756
310M100US13180,13180,2011,9.111846
310M100US13180,13180,2012,8.8656673
310M200US13180,13180,2013,7.8449054
310M200US13180,13180,2014,10.015155
310M200US13180,13180,2015,8.1275587
310M300US13180,13180,2016,7.84484
3100000US13220,13220,2006,12.211986
3100000US13220,13220,2007,13.916059
3100000US13220,13220,2008,13.070539
3100000US13220,13220,2009,11.772911
310M100US13220,13220,2010,12.627647
310M100US13220,13220,2011,12.61674
310M100US13220,13220,2012,13.130765
310M200US13220,13220,2013,10.854261
310M200US13220,13220,2014,10.606902
310M200US13220,13220,2015,9.2769852
310M300US13220,13220,2016,12.49596
3100000US13380,13380,2006,10.60439
3100000US13380,13380,2007,10.281584
3100000US13380,13380,2008,11.746562
3100000US13380,13380,2009,9.7547874
310M100US13380,13380,2010,9.7585001
310M100US13380,13380,2011,9.3868027
310M100US13380,13380,2012,8.6141224
310M200US13380,13380,2013,8.1566868
310M200US13380,13380,2014,7.8265338
310M200US13380,13380,2015,7.9756265
310M300US13380,13380,2016,7.903646
3100000US13460,13460,2006,12.663969
3100000US13460,13460,2007,13.464362
3100000US13460,13460,2008,13.441904
3100000US13460,13460,2009,13.852523
310M100US13460,13460,2010,13.030335
310M100US13460,13460,2011,12.425491
310M100US13460,13460,2012,12.266343
310M200US13460,13460,2013,9.961462
310M200US13460,13460,2014,8.8723545
310M200US13460,13460,2015,10.082806
310M300US13460,13460,2016,10.329631
3100000US13740,13740,2006,13.082077
3100000US13740,13740,2007,14.463288
3100000US13740,13740,2008,12.493955
3100000US13740,13740,2009,12.798752
310M100US13740,13740,2010,12.083596
310M100US13740,13740,2011,10.810063
310M100US13740,13740,2012,14.395703
310M200US13740,13740,2013,9.902874
310M200US13740,13740,2014,11.046106
310M200US13740,13740,2015,11.235085
310M300US13740,13740,2016,10.459018
3100000US13780,13780,2006,11.60024
3100000US13780,13780,2007,11.254556
3100000US13780,13780,2008,10.598371
3100000US13780,13780,2009,10.723876
310M100US13780,13780,2010,10.39998
310M100US13780,13780,2011,9.8562012
310M100US13780,13780,2012,9.2744513
310M200US13780,13780,2013,8.0065641
310M200US13780,13780,2014,8.9931765
310M200US13780,13780,2015,8.4859352
310M300US13780,13780,2016,7.6412368
3100000US13820,13820,2006,10.733346
3100000US13820,13820,2007,10.944991
3100000US13820,13820,2008,10.503817
3100000US13820,13820,2009,10.001494
310M100US13820,13820,2010,9.8920355
310M100US13820,13820,2011,9.6201801
310M100US13820,13820,2012,9.1693325
310M200US13820,13820,2013,8.7890043
310M200US13820,13820,2014,8.161582
310M200US13820,13820,2015,7.5570006
310M300US13820,13820,2016,7.7915077
3100000US13900,13900,2006,9.8780956
3100000US13900,13900,2007,11.806648
3100000US13900,13900,2008,9.7314281
3100000US13900,13900,2009,10.52232
310M100US13900,13900,2010,10.453918
310M100US13900,13900,2011,10.518271
310M100US13900,13900,2012,9.8107576
310M200US13900,13900,2013,8.6635637
310M200US13900,13900,2014,8.0326548
310M200US13900,13900,2015,6.7568908
310M300US13900,13900,2016,8.6277084
3100000US13980,13980,2006,9.0514193
3100000US13980,13980,2007,8.6215439
3100000US13980,13980,2008,8.294508
3100000US13980,13980,2009,8.4625196
310M100US13980,13980,2010,8.5604696
310M100US13980,13980,2011,7.2563167
310M100US13980,13980,2012,7.0312781
310M200US13980,13980,2013,6.3728347
310M200US13980,13980,2014,6.8592777
310M200US13980,13980,2015,7.3191485
310M300US13980,13980,2016,6.1646786
310M200US14010,14010,2013,6.8955817
310M200US14010,14010,2014,7.7216501
310M200US14010,14010,2015,6.4595327
310M300US14010,14010,2016,6.7658987
3100000US14020,14020,2006,9.0645809
3100000US14020,14020,2007,8.6591082
3100000US14020,14020,2008,8.4835405
3100000US14020,14020,2009,9.1907177
310M100US14020,14020,2010,7.9014606
310M100US14020,14020,2011,8.5843887
310M100US14020,14020,2012,7.8463411
310M200US14020,14020,2013,6.6983771
310M200US14020,14020,2014,5.0914912
310M200US14020,14020,2015,6.118371
310M300US14020,14020,2016,5.2580566
3100000US14060,14060,2006,9.0753698
3100000US14060,14060,2007,7.5353179
3100000US14060,14060,2008,7.3327122
3100000US14060,14060,2009,8.5838804
310M100US14060,14060,2010,7.7737546
310M100US14060,14060,2011,7.4238119
310M100US14060,14060,2012,8.0853701
3100000US14100,14100,2006,12.412721
3100000US14100,14100,2007,11.974873
3100000US14100,14100,2008,11.853017
3100000US14100,14100,2009,10.310124
310M100US14100,14100,2010,9.0601492
310M100US14100,14100,2011,9.8135786
310M100US14100,14100,2012,9.3844824
310M200US14100,14100,2013,8.5119619
310M200US14100,14100,2014,8.4234934
310M200US14100,14100,2015,7.8818374
310M300US14100,14100,2016,8.3353758
3100000US14140,14140,2006,11.843726
3100000US14140,14140,2007,10.588632
3100000US14140,14140,2008,11.02148
3100000US14140,14140,2009,10.567157
310M100US14140,14140,2010,12.224973
310M100US14140,14140,2011,10.75997
310M100US14140,14140,2012,9.3283539
310M200US14140,14140,2013,9.1114664
310M200US14140,14140,2014,8.8759661
310M200US14140,14140,2015,6.8688788
310M300US14140,14140,2016,9.3480692
3100000US14260,14260,2006,11.988286
3100000US14260,14260,2007,11.590862
3100000US14260,14260,2008,12.844657
3100000US14260,14260,2009,11.025018
310M100US14260,14260,2010,10.659539
310M100US14260,14260,2011,9.7019157
310M100US14260,14260,2012,10.245881
310M200US14260,14260,2013,9.5571365
310M200US14260,14260,2014,9.7369766
310M200US14260,14260,2015,9.5433998
310M300US14260,14260,2016,8.5976019
3100000US14460,14460,2006,8.4920244
3100000US14460,14460,2007,8.204999
3100000US14460,14460,2008,7.6987386
3100000US14460,14460,2009,7.5483932
310M100US14460,14460,2010,7.2562051
310M100US14460,14460,2011,6.9005098
310M100US14460,14460,2012,6.7357392
310M200US14460,14460,2013,5.8852324
310M200US14460,14460,2014,5.8201933
310M200US14460,14460,2015,5.6519995
310M300US14460,14460,2016,5.2851019
3100000US14500,14500,2006,7.8824096
3100000US14500,14500,2007,7.53859
3100000US14500,14500,2008,6.8500433
3100000US14500,14500,2009,7.0796905
310M100US14500,14500,2010,6.687912
310M100US14500,14500,2011,6.8750739
310M100US14500,14500,2012,6.1021791
310M200US14500,14500,2013,6.3160501
310M200US14500,14500,2014,5.938961
310M200US14500,14500,2015,5.6769819
310M300US14500,14500,2016,5.667119
3100000US14540,14540,2006,9.5798473
3100000US14540,14540,2007,8.1647644
3100000US14540,14540,2008,10.078447
3100000US14540,14540,2009,9.1065712
310M100US14540,14540,2010,9.5123682
310M100US14540,14540,2011,7.9494772
310M100US14540,14540,2012,7.3721771
310M200US14540,14540,2013,7.972837
310M200US14540,14540,2014,6.692234
310M200US14540,14540,2015,7.4376154
310M300US14540,14540,2016,7.4038119
3100000US14580,14580,2006,9.9458323
3100000US14580,14580,2007,10.074557
3100000US14580,14580,2008,10.249735
3100000US14580,14580,2009,8.5064917
310M100US14580,14580,2010,7.127655
310M100US14580,14580,2011,8.6223631
310M100US14580,14580,2012,8.694829
310M200US14580,14580,2013,5.7573252
310M200US14580,14580,2014,6.6568356
310M200US14580,14580,2015,7.3972774
310M300US14580,14580,2016,7.4423857
3100000US14600,14600,2008,14.945848
3100000US14600,14600,2009,14.439277
3100000US14660,14660,2006,14.378647
3100000US14660,14660,2007,14.591512
3100000US14660,14660,2008,13.851807
3100000US14660,14660,2009,12.708065
310M100US14660,14660,2010,13.048094
310M100US14660,14660,2011,13.908957
310M100US14660,14660,2012,12.619419
310M200US14660,14660,2013,12.310813
310M200US14660,14660,2014,11.73745
310M200US14660,14660,2015,11.667453
310M300US14660,14660,2016,11.2773
3100000US14700,14700,2006,17.291061
3100000US14700,14700,2007,14.306711
3100000US14700,14700,2008,14.135386
3100000US14700,14700,2009,13.275289
310M100US14700,14700,2010,12.861032
310M100US14700,14700,2011,16.961464
310M100US14700,14700,2012,12.708733
310M200US14700,14700,2013,12.805821
310M200US14700,14700,2014,11.379179
310M200US14700,14700,2015,12.365209
310M300US14700,14700,2016,9.4908857
3100000US14740,14740,2006,22.661997
3100000US14740,14740,2007,19.131706
3100000US14740,14740,2008,19.978687
3100000US14740,14740,2009,18.943855
310M100US14740,14740,2010,20.660189
310M100US14740,14740,2011,18.782297
310M100US14740,14740,2012,17.880259
310M200US14740,14740,2013,19.214537
310M200US14740,14740,2014,16.815939
310M200US14740,14740,2015,16.966433
310M300US14740,14740,2016,17.197615
3100000US14860,14860,2006,8.1155367
3100000US14860,14860,2007,7.471992
3100000US14860,14860,2008,6.6622229
3100000US14860,14860,2009,6.2645092
310M100US14860,14860,2010,6.3214469
310M100US14860,14860,2011,5.9176054
310M100US14860,14860,2012,5.8591442
310M200US14860,14860,2013,5.2279482
310M200US14860,14860,2014,5.093379
310M200US14860,14860,2015,4.5091095
310M300US14860,14860,2016,4.1628113
3100000US15180,15180,2006,6.7026691
3100000US15180,15180,2007,7.761385
3100000US15180,15180,2008,7.6452031
3100000US15180,15180,2009,6.3636646
310M100US15180,15180,2010,5.8564939
310M100US15180,15180,2011,6.2483377
310M100US15180,15180,2012,5.3227634
310M200US15180,15180,2013,5.5602021
310M200US15180,15180,2014,5.2827668
310M200US15180,15180,2015,4.6513791
310M300US15180,15180,2016,4.2301307
3100000US15260,15260,2006,14.877175
3100000US15260,15260,2007,15.069245
3100000US15260,15260,2008,12.216494
3100000US15260,15260,2009,12.755749
310M100US15260,15260,2010,13.477773
310M100US15260,15260,2011,13.276688
310M100US15260,15260,2012,11.749187
310M200US15260,15260,2013,11.960578
310M200US15260,15260,2014,10.165439
310M200US15260,15260,2015,10.527135
310M300US15260,15260,2016,9.563365
3100000US15380,15380,2006,11.166936
3100000US15380,15380,2007,10.743845
3100000US15380,15380,2008,10.23826
3100000US15380,15380,2009,9.5903912
310M100US15380,15380,2010,9.8785744
310M100US15380,15380,2011,9.1903515
310M100US15380,15380,2012,9.0900574
310M200US15380,15380,2013,8.0830269
310M200US15380,15380,2014,7.8128605
310M200US15380,15380,2015,7.6193457
310M300US15380,15380,2016,7.6440325
3100000US15500,15500,2006,10.812677
3100000US15500,15500,2007,10.576966
3100000US15500,15500,2008,10.966718
3100000US15500,15500,2009,10.264235
310M100US15500,15500,2010,8.1293697
310M100US15500,15500,2011,9.2405396
310M100US15500,15500,2012,9.8302288
310M200US15500,15500,2013,7.984005
310M200US15500,15500,2014,7.7325921
310M200US15500,15500,2015,7.6172481
310M300US15500,15500,2016,7.8183489
3100000US15540,15540,2006,9.9024086
3100000US15540,15540,2007,9.4680176
3100000US15540,15540,2008,8.9250231
3100000US15540,15540,2009,8.3556862
310M100US15540,15540,2010,7.9921513
310M100US15540,15540,2011,9.5429287
310M100US15540,15540,2012,8.1325445
310M200US15540,15540,2013,7.0108862
310M200US15540,15540,2014,7.0763726
310M200US15540,15540,2015,6.2717113
310M300US15540,15540,2016,6.7650084
310M200US15680,15680,2013,14.487309
310M200US15680,15680,2014,13.367515
310M200US15680,15680,2015,12.390299
310M300US15680,15680,2016,11.753964
3100000US15940,15940,2006,12.207965
3100000US15940,15940,2007,12.000739
3100000US15940,15940,2008,11.348369
