GEOID,MSA,year,pct_enroll_public,pct_enroll_private,pct5_9_enroll,pct10_14_enroll,pct15_17_enroll,pct18_19_enroll
310M200US14140,14140,2013,92.8,7.2,97.7,96.90000000000001,96,61.7
310M200US14140,14140,2014,91.09999999999999,8.9,97.8,97.7,99.59999999999999,82.09999999999999
310M200US14140,14140,2015,89.5,10.5,96.90000000000001,97.3,95.8,66.59999999999999
310M300US14140,14140,2016,90.09999999999999,9.9,98,100,100,75.5
3100000US14260,14260,2006,87.2,12.8,93.2,98,93.5,65.8
3100000US14260,14260,2007,85.7,14.3,93,98,95.59999999999999,61.4
3100000US14260,14260,2008,85.09999999999999,14.9,31.8,95.09999999999999,99,94.59999999999999
3100000US14260,14260,2009,86.40000000000001,13.6,34.8,93.8,98.7,97.40000000000001
310M100US14260,14260,2010,87.59999999999999,12.4,94.2,99.3,97,63.8
310M100US14260,14260,2011,87.8,12.2,94.40000000000001,98.8,96.2,70.5
310M100US14260,14260,2012,88,12,95.59999999999999,98.7,98.3,61
310M200US14260,14260,2013,88.2,11.8,91.7,97.8,96.7,72.7
310M200US14260,14260,2014,85.90000000000001,14.1,90.09999999999999,99.5,97.3,65.09999999999999
310M200US14260,14260,2015,86.90000000000001,13.1,90.40000000000001,96.90000000000001,96.59999999999999,67
310M300US14260,14260,2016,85.59999999999999,14.4,94,97.7,99.2,71
3100000US14460,14460,2006,69.40000000000001,30.6,95.8,98.40000000000001,97,83.59999999999999
3100000US14460,14460,2007,68.90000000000001,31.1,96.59999999999999,98.5,96.90000000000001,83.90000000000001
3100000US14460,14460,2008,69.3,30.7,64.5,96.3,98.40000000000001,96.8
3100000US14460,14460,2009,68.8,31.2,62.7,96.7,98.90000000000001,97.3
310M100US14460,14460,2010,69.2,30.8,96.2,98.7,97.59999999999999,86.59999999999999
310M100US14460,14460,2011,69.7,30.3,96.40000000000001,99,97.90000000000001,83
310M100US14460,14460,2012,69.5,30.5,95.90000000000001,98.5,97.40000000000001,85.5
310M200US14460,14460,2013,69.8,30.2,96.7,98.7,97.2,87.40000000000001
310M200US14460,14460,2014,71.09999999999999,28.9,96.59999999999999,98.59999999999999,97.90000000000001,86.59999999999999
310M200US14460,14460,2015,71.59999999999999,28.4,95.5,98.09999999999999,97.7,85.59999999999999
310M300US14460,14460,2016,70.09999999999999,29.9,95.59999999999999,98.59999999999999,98,88.7
3100000US14500,14500,2006,86.2,13.8,94.7,97.2,95.3,94
3100000US14500,14500,2007,86.40000000000001,13.6,97.09999999999999,99.40000000000001,97.3,77.7
3100000US14500,14500,2008,86.90000000000001,13.1,66.40000000000001,92.59999999999999,97.3,99
3100000US14500,14500,2009,86.5,13.5,51.4,96.2,98.3,97.8
310M100US14500,14500,2010,87.40000000000001,12.6,95.2,97.2,98.3,90.40000000000001
310M100US14500,14500,2011,88.7,11.3,96.90000000000001,98.40000000000001,97,90.7
310M100US14500,14500,2012,87.09999999999999,12.9,98.7,99.59999999999999,97.3,92.2
310M200US14500,14500,2013,88,12,97.3,99.09999999999999,98.09999999999999,91.90000000000001
310M200US14500,14500,2014,86.59999999999999,13.4,96.7,99.5,96.2,92.3
310M200US14500,14500,2015,88.2,11.8,98.8,98,98.5,87.8
310M300US14500,14500,2016,89.59999999999999,10.4,93.2,97.40000000000001,98.90000000000001,91.59999999999999
3100000US14540,14540,2006,94.8,5.2,88.7,100,97.5,86.59999999999999
3100000US14540,14540,2007,93,7,94.7,99.09999999999999,96.8,79.7
3100000US14540,14540,2008,87.2,12.8,56.3,91.90000000000001,95.8,80.3
3100000US14540,14540,2009,94.8,5.2,54.4,97.8,100,90.5
310M100US14540,14540,2010,94.09999999999999,5.9,96.5,98.8,98,66.5
310M100US14540,14540,2011,93.59999999999999,6.4,95,99.40000000000001,96.59999999999999,78.40000000000001
310M100US14540,14540,2012,92.8,7.2,97.40000000000001,100,100,91.8
310M200US14540,14540,2013,92.7,7.3,95.5,99.3,99.2,76.40000000000001
310M200US14540,14540,2014,93.09999999999999,6.9,96.59999999999999,99.8,97.90000000000001,76.3
310M200US14540,14540,2015,91,9,90.7,98.8,99.5,90
310M300US14540,14540,2016,91.8,8.199999999999999,92.5,95.5,99.7,77.8
3100000US14580,14580,2006,87.3,12.7,89.3,98.90000000000001,99,94.8
3100000US14580,14580,2007,86.40000000000001,13.6,86.8,95.2,95.2,94.8
3100000US14580,14580,2008,88.90000000000001,11.1,36.5,85.2,98.40000000000001,89
3100000US14580,14580,2009,89.5,10.5,62.7,95.3,96.8,93.59999999999999
310M100US14580,14580,2010,91.09999999999999,8.9,98.2,95.40000000000001,96.2,96.2
310M100US14580,14580,2011,85.5,14.5,98,98.09999999999999,99.09999999999999,93.40000000000001
310M100US14580,14580,2012,86.59999999999999,13.4,84.3,100,99.09999999999999,89.5
310M200US14580,14580,2013,90.5,9.5,92.59999999999999,98.8,96.2,94.59999999999999
310M200US14580,14580,2014,86.40000000000001,13.6,92.5,99.2,100,88.3
310M200US14580,14580,2015,88.2,11.8,88.2,99.8,98.59999999999999,82.8
310M300US14580,14580,2016,88,12,98.5,97.90000000000001,99.2,76.40000000000001
3100000US14600,14600,2008,82.5,17.5,49.8,97.59999999999999,99.09999999999999,98
3100000US14600,14600,2009,82.5,17.5,51.9,94.40000000000001,99.8,97.59999999999999
3100000US14660,14660,2006,91.7,8.300000000000001,90,95.3,97,70.8
3100000US14660,14660,2007,93,7,96.59999999999999,98.2,96.5,51.8
3100000US14660,14660,2008,90.2,9.800000000000001,46.7,92.3,99.40000000000001,91.8
3100000US14660,14660,2009,89.3,10.7,53.5,96.3,99.8,96.59999999999999
310M100US14660,14660,2010,86.7,13.3,95.8,97.59999999999999,96.59999999999999,71.7
310M100US14660,14660,2011,91.2,8.800000000000001,95.3,98.90000000000001,97.8,52
310M100US14660,14660,2012,92.2,7.8,96.3,99.2,95.3,68
310M200US14660,14660,2013,93.90000000000001,6.1,95.5,96.7,95.09999999999999,62.5
310M200US14660,14660,2014,86.8,13.2,93.2,98.5,98.5,86.2
310M200US14660,14660,2015,92.2,7.8,92.59999999999999,97.5,98.59999999999999,74.8
310M300US14660,14660,2016,90,10,94.09999999999999,95.8,98.2,70.90000000000001
3100000US14700,14700,2006,84.7,15.3,95.40000000000001,99.09999999999999,95.2,73.7
3100000US14700,14700,2007,83.2,16.8,94.90000000000001,99.2,99.2,69.09999999999999
3100000US14700,14700,2008,81.59999999999999,18.4,55.6,98,98.90000000000001,94.7
3100000US14700,14700,2009,75.90000000000001,24.1,32.7,100,100,99
310M100US14700,14700,2010,81,19,98.90000000000001,100,96.09999999999999,95.59999999999999
310M100US14700,14700,2011,75.8,24.2,90.2,98.8,87.59999999999999,47.6
310M100US14700,14700,2012,82.2,17.8,95.5,100,99.40000000000001,79.90000000000001
310M200US14700,14700,2013,77,23,91.90000000000001,99.09999999999999,100,76.7
310M200US14700,14700,2014,82.8,17.2,99.8,100,90.90000000000001,70.59999999999999
310M200US14700,14700,2015,79.5,20.5,98.5,100,100,42.1
310M300US14700,14700,2016,81.7,18.3,93.09999999999999,97.40000000000001,93.2,71.09999999999999
3100000US14740,14740,2006,85.5,14.5,92.40000000000001,98.40000000000001,94.3,64.2
3100000US14740,14740,2007,85.5,14.5,89.7,97.59999999999999,98,71.09999999999999
3100000US14740,14740,2008,85,15,45.4,95.2,98.3,95.5
3100000US14740,14740,2009,86,14,46.4,95.09999999999999,97.3,95
310M100US14740,14740,2010,84.8,15.2,92.2,99,95,53.3
310M100US14740,14740,2011,87.5,12.5,93.59999999999999,97.90000000000001,98.5,56.3
310M100US14740,14740,2012,81.90000000000001,18.1,93,97.5,98.8,56.1
310M200US14740,14740,2013,86.40000000000001,13.6,93.90000000000001,97.5,96,71.90000000000001
310M200US14740,14740,2014,88.59999999999999,11.4,95.8,98.2,89.90000000000001,69.2
310M200US14740,14740,2015,88.2,11.8,96.2,99.8,96.7,64.8
310M300US14740,14740,2016,86.7,13.3,93.8,99.09999999999999,99.3,60.2
3100000US14860,14860,2006,74.90000000000001,25.1,97.7,98.2,98,85.5
3100000US14860,14860,2007,74.2,25.8,95.7,98.59999999999999,97,79.7
3100000US14860,14860,2008,73.2,26.8,74.5,97.5,96.7,96.3
3100000US14860,14860,2009,72.7,27.3,69.5,96.2,98.90000000000001,96.2
310M100US14860,14860,2010,76.90000000000001,23.1,97.09999999999999,98.7,98.7,84.3
310M100US14860,14860,2011,76.40000000000001,23.6,98.59999999999999,98.2,98.5,78.40000000000001
310M100US14860,14860,2012,76.2,23.8,97.3,98.7,97,82.2
310M200US14860,14860,2013,76,24,96.8,98.5,97.90000000000001,81.8
310M200US14860,14860,2014,74.7,25.3,97.40000000000001,98.8,97.09999999999999,83.3
310M200US14860,14860,2015,77.09999999999999,22.9,98.2,98.5,96.40000000000001,84.2
310M300US14860,14860,2016,75,25,97.8,98.40000000000001,97.09999999999999,85.40000000000001
3100000US15180,15180,2006,94.90000000000001,5.1,97.59999999999999,99.09999999999999,97,73.2
3100000US15180,15180,2007,94.2,5.8,97.7,98.90000000000001,93,65.59999999999999
3100000US15180,15180,2008,94.3,5.7,43.4,96.2,95.40000000000001,95.59999999999999
3100000US15180,15180,2009,94.90000000000001,5.1,37.9,94.09999999999999,95.5,91.8
310M100US15180,15180,2010,95.7,4.3,97.2,96.7,97.90000000000001,58.9
310M100US15180,15180,2011,95.40000000000001,4.6,97.09999999999999,97.90000000000001,95.7,66.2
310M100US15180,15180,2012,95.8,4.2,95.7,98.3,94.90000000000001,74.3
310M200US15180,15180,2013,95.40000000000001,4.6,97.40000000000001,98.2,96.3,71.7
310M200US15180,15180,2014,97.09999999999999,2.9,94.3,96.90000000000001,94.59999999999999,63.4
310M200US15180,15180,2015,95.2,4.8,95.7,95.90000000000001,95.7,59.9
310M300US15180,15180,2016,95.3,4.7,95.3,95.2,99.09999999999999,77.8
3100000US15260,15260,2006,87.59999999999999,12.4,95.5,98.90000000000001,97,23.8
3100000US15260,15260,2007,94.09999999999999,5.9,95.40000000000001,98.90000000000001,96.2,68.8
3100000US15260,15260,2008,88.5,11.5,41.6,99.3,98.7,92.3
3100000US15260,15260,2009,86.59999999999999,13.4,38.3,95.8,100,95
310M100US15260,15260,2010,95.09999999999999,4.9,95.59999999999999,100,89.90000000000001,53.6
310M100US15260,15260,2011,88.3,11.7,99.59999999999999,100,83.2,49.4
310M100US15260,15260,2012,86.09999999999999,13.9,97.09999999999999,100,91.59999999999999,57.6
310M200US15260,15260,2013,95.3,4.7,97.40000000000001,99.40000000000001,99,53.8
310M200US15260,15260,2014,87.2,12.8,96.2,99.5,96.3,48.1
310M200US15260,15260,2015,92.5,7.5,98.8,99.5,99.90000000000001,59.2
310M300US15260,15260,2016,81.5,18.5,95.40000000000001,97.7,94.7,39.9
3100000US15380,15380,2006,81,19,96.8,98.7,96.8,80.3
3100000US15380,15380,2007,81.3,18.7,96.7,98.3,96.59999999999999,77.40000000000001
3100000US15380,15380,2008,80.90000000000001,19.1,56.4,97.09999999999999,98,97.2
3100000US15380,15380,2009,79.8,20.2,54.9,95.59999999999999,97.59999999999999,96.8
310M100US15380,15380,2010,83,17,97.59999999999999,97,93.90000000000001,79.5
310M100US15380,15380,2011,81.8,18.2,96.8,98.7,97.8,72.3
310M100US15380,15380,2012,82.8,17.2,98.3,99.40000000000001,98.09999999999999,81.3
310M200US15380,15380,2013,83,17,96.7,99.09999999999999,97.7,82.2
310M200US15380,15380,2014,83.09999999999999,16.9,96.09999999999999,98.7,96,79.5
310M200US15380,15380,2015,83.90000000000001,16.1,97.09999999999999,98.2,98.59999999999999,79.40000000000001
310M300US15380,15380,2016,81.59999999999999,18.4,96.7,97.90000000000001,97.5,84
3100000US15500,15500,2006,80,20,96.7,100,92.40000000000001,78.5
3100000US15500,15500,2007,79.90000000000001,20.1,91.7,98.59999999999999,96,78.2
3100000US15500,15500,2008,82.09999999999999,17.9,28.1,95.5,100,98.2
3100000US15500,15500,2009,82.5,17.5,51.6,98,97.90000000000001,97.2
310M100US15500,15500,2010,81.90000000000001,18.1,97.3,97.8,98.09999999999999,84.90000000000001
310M100US15500,15500,2011,82.40000000000001,17.6,91.7,99.5,99.7,85
310M100US15500,15500,2012,83.90000000000001,16.1,92.3,98.8,89.59999999999999,71.3
310M200US15500,15500,2013,77.2,22.8,93.2,98,99.8,77.3
310M200US15500,15500,2014,75.09999999999999,24.9,91,99.5,94.09999999999999,86.59999999999999
310M200US15500,15500,2015,78.7,21.3,96,97.8,96.7,54.8
310M300US15500,15500,2016,80.40000000000001,19.6,94.90000000000001,97.2,94.40000000000001,73.7
3100000US15540,15540,2006,82.7,17.3,97.8,99.8,95.90000000000001,82.5
3100000US15540,15540,2007,81,19,96.7,98.90000000000001,98.59999999999999,85.09999999999999
3100000US15540,15540,2008,83.40000000000001,16.6,60.2,99.09999999999999,98.2,96.8
3100000US15540,15540,2009,82.40000000000001,17.6,43.3,96.40000000000001,98.5,99.09999999999999
310M100US15540,15540,2010,83.09999999999999,16.9,94.5,96.2,97.2,84.5
310M100US15540,15540,2011,84.40000000000001,15.6,96.40000000000001,98.59999999999999,98.09999999999999,86.90000000000001
310M100US15540,15540,2012,82.8,17.2,90.7,99.3,98.5,88.09999999999999
310M200US15540,15540,2013,83.09999999999999,16.9,92.5,98.09999999999999,98.40000000000001,86.90000000000001
310M200US15540,15540,2014,81.3,18.7,93.2,99.09999999999999,97.3,90.7
310M200US15540,15540,2015,75.5,24.5,97.40000000000001,98.7,98.3,87
310M300US15540,15540,2016,78.7,21.3,96.59999999999999,96.90000000000001,93.8,88.3
310M200US15680,15680,2013,88.09999999999999,11.9,92.59999999999999,98.59999999999999,92.8,74.3
310M200US15680,15680,2014,88,12,94.90000000000001,94.3,94,77.2
310M200US15680,15680,2015,83.8,16.2,97.90000000000001,100,96.09999999999999,70.09999999999999
310M300US15680,15680,2016,80.5,19.5,97.3,96.59999999999999,89.5,57.2
3100000US15940,15940,2006,81.09999999999999,18.9,92.59999999999999,98.5,94.59999999999999,71.40000000000001
3100000US15940,15940,2007,84,16,93.3,99.09999999999999,98.40000000000001,68.8
3100000US15940,15940,2008,79.5,20.5,45.4,94.5,98.8,97.8
3100000US15940,15940,2009,83.5,16.5,43.2,93.7,99,97.5
310M100US15940,15940,2010,83.3,16.7,96.3,98.2,97.90000000000001,79.8
310M100US15940,15940,2011,82.40000000000001,17.6,97,98.40000000000001,99.3,76.40000000000001
310M100US15940,15940,2012,85.2,14.8,96.5,99.40000000000001,97.90000000000001,77.5
310M200US15940,15940,2013,83.7,16.3,96.3,99.59999999999999,97,78.09999999999999
310M200US15940,15940,2014,81.3,18.7,95.8,98.90000000000001,98.8,75.3
310M200US15940,15940,2015,83.2,16.8,95.8,98.5,95.59999999999999,82.7
310M300US15940,15940,2016,83.40000000000001,16.6,92.90000000000001,99.2,98.3,71.7
3100000US15980,15980,2006,86.2,13.8,93.3,98.5,93.90000000000001,63.5
3100000US15980,15980,2007,83.40000000000001,16.6,96.7,98.7,94.7,57.9
3100000US15980,15980,2008,87.3,12.7,44.7,93.40000000000001,97.59999999999999,94.5
3100000US15980,15980,2009,83.8,16.2,38.3,97,99.3,97.40000000000001
310M100US15980,15980,2010,87.3,12.7,93.40000000000001,99,97.8,71.2
310M100US15980,15980,2011,86.90000000000001,13.1,93.7,96.5,97.90000000000001,75.7
310M100US15980,15980,2012,86.59999999999999,13.4,96,98.59999999999999,96.09999999999999,73.09999999999999
310M200US15980,15980,2013,89.2,10.8,93.90000000000001,99.09999999999999,97.59999999999999,71.5
310M200US15980,15980,2014,88.59999999999999,11.4,95.09999999999999,99.3,97.7,76.2
310M200US15980,15980,2015,87.40000000000001,12.6,93.7,98.8,94.40000000000001,72.59999999999999
310M300US15980,15980,2016,85.2,14.8,95,97.09999999999999,96,67.5
3100000US16020,16020,2006,85.2,14.8,97.90000000000001,96.59999999999999,99.59999999999999,80.3
3100000US16020,16020,2007,87.5,12.5,97.8,99.09999999999999,93.90000000000001,85.40000000000001
3100000US16020,16020,2008,85.59999999999999,14.4,46.6,97,98.3,98.2
3100000US16020,16020,2009,85.09999999999999,14.9,48.6,94.5,97.90000000000001,100
310M100US16020,16020,2010,88.7,11.3,96.7,99.3,100,78.09999999999999
310M100US16020,16020,2011,85,15,93.59999999999999,100,94.8,78.5
310M100US16020,16020,2012,85.7,14.3,94.7,100,100,88.09999999999999
310M200US16020,16020,2013,86.59999999999999,13.4,92.90000000000001,98.59999999999999,95.8,72.7
310M200US16020,16020,2014,91.40000000000001,8.6,85.3,92.59999999999999,100,74.2
310M200US16020,16020,2015,85.59999999999999,14.4,98.90000000000001,98.8,100,82.59999999999999
310M300US16020,16020,2016,83.7,16.3,95.90000000000001,95.5,100,86
310M200US16060,16060,2013,93.8,6.2,92.90000000000001,98.59999999999999,96.7,74.90000000000001
310M200US16060,16060,2014,95.7,4.3,90.90000000000001,96.2,95.90000000000001,87.40000000000001
310M200US16060,16060,2015,93.90000000000001,6.1,92.3,92,100,84.2
310M300US16060,16060,2016,90.59999999999999,9.4,96.8,95,99,79.90000000000001
3100000US16180,16180,2009,,,71.40000000000001,100,100,100
310M100US16180,16180,2010,88.90000000000001,11.1,78.59999999999999,97.8,96.59999999999999,73.8
310M100US16180,16180,2011,,,100,98.90000000000001,99.09999999999999,70.8
310M100US16180,16180,2012,90.8,9.199999999999999,100,99.8,100,51.3
310M200US16180,16180,2013,94.8,5.2,97.40000000000001,100,100,74.59999999999999
310M200US16180,16180,2014,91.5,8.5,98.8,100,92.59999999999999,50.9
310M200US16180,16180,2015,,,92.5,98,100,75.09999999999999
310M300US16180,16180,2016,92.09999999999999,7.9,92,100,100,26.8
3100000US16220,16220,2006,92.3,7.7,97.09999999999999,100,95.5,55.8
3100000US16220,16220,2007,93.09999999999999,6.9,93.8,97.2,91.40000000000001,86.5
3100000US16220,16220,2008,87.2,12.8,55.1,93.2,100,100
3100000US16220,16220,2009,87.5,12.5,58.6,99.5,97.8,94.40000000000001
310M100US16220,16220,2010,93,7,97.7,98.7,93.09999999999999,66.7
310M100US16220,16220,2011,85.09999999999999,14.9,99.40000000000001,100,99.2,79.3
310M100US16220,16220,2012,93.40000000000001,6.6,98.40000000000001,95.09999999999999,89.90000000000001,81.5
310M200US16220,16220,2013,91,9,92.8,99.3,95.59999999999999,67.5
310M200US16220,16220,2014,91.09999999999999,8.9,91.40000000000001,93.2,94.2,75.59999999999999
310M200US16220,16220,2015,90.5,9.5,98.09999999999999,85.7,80.8,87.3
310M300US16220,16220,2016,94.2,5.8,93.59999999999999,98.90000000000001,100,65.40000000000001
3100000US16300,16300,2006,82.90000000000001,17.1,96.59999999999999,99.09999999999999,96.59999999999999,84.59999999999999
3100000US16300,16300,2007,82.7,17.3,96.2,97.2,97.90000000000001,78.09999999999999
3100000US16300,16300,2008,80.90000000000001,19.1,65.5,97.59999999999999,99.2,97.09999999999999
3100000US16300,16300,2009,77.3,22.7,48.7,97.09999999999999,100,98.09999999999999
310M100US16300,16300,2010,80.3,19.7,94.40000000000001,98.8,96,72.2
310M100US16300,16300,2011,82.40000000000001,17.6,98.8,99.3,98.2,83.90000000000001
310M100US16300,16300,2012,80.7,19.3,97.3,99.7,99.3,75.59999999999999
310M200US16300,16300,2013,80.7,19.3,95.3,99.2,95.5,84.8
310M200US16300,16300,2014,82.8,17.2,95.59999999999999,98.09999999999999,98.2,75.90000000000001
310M200US16300,16300,2015,85.7,14.3,99,97.7,98.8,78.7
310M300US16300,16300,2016,82,18,97.2,99.59999999999999,96.40000000000001,72.40000000000001
3100000US16500,16500,2006,84.7,15.3,97.2,97.09999999999999,97.09999999999999,76.8
3100000US16500,16500,2007,89.2,10.8,93,100,97.7,58.7
3100000US16500,16500,2008,85.3,14.7,41.1,98.90000000000001,99.7,96.5
3100000US16500,16500,2009,91,9,46.3,97.59999999999999,100,98.09999999999999
310M100US16500,16500,2010,89.5,10.5,90,100,100,64.09999999999999
310M100US16500,16500,2011,90.2,9.800000000000001,95.59999999999999,100,95,66.59999999999999
310M100US16500,16500,2012,80.59999999999999,19.4,98.09999999999999,100,93.40000000000001,60.8
310M200US16500,16500,2013,84.8,15.2,94.5,97.8,99.8,56.7
310M200US16500,16500,2014,90,10,93.3,88.40000000000001,97.59999999999999,49.4
310M200US16500,16500,2015,89.8,10.2,95.7,99.8,98.7,45.6
310M300US16500,16500,2016,87.7,12.3,92.3,98.90000000000001,98.59999999999999,75.3
3100000US16540,16540,2006,81.3,18.7,87.5,98.59999999999999,90.3,64.09999999999999
3100000US16540,16540,2007,80.3,19.7,94.90000000000001,99.40000000000001,95.2,69.7
3100000US16540,16540,2008,80.59999999999999,19.4,37.8,88.90000000000001,98.40000000000001,87.90000000000001
3100000US16540,16540,2009,76.8,23.2,28.5,92,99.2,93.40000000000001
310M100US16540,16540,2010,82,18,89.7,97.40000000000001,91.59999999999999,61.6
310M100US16540,16540,2011,83.8,16.2,90.90000000000001,97.09999999999999,94.40000000000001,50.5
310M100US16540,16540,2012,84.2,15.8,89.2,99.7,96.3,66.90000000000001
310M200US16540,16540,2013,84.09999999999999,15.9,96.7,95,94.5,82.59999999999999
310M200US16540,16540,2014,83.7,16.3,90,95.59999999999999,98.59999999999999,58
310M200US16540,16540,2015,82.90000000000001,17.1,96.40000000000001,99,95.7,57.6
310M300US16540,16540,2016,82.3,17.7,81.90000000000001,95.3,95.59999999999999,44
3100000US16580,16580,2006,92.7,7.3,87,100,98.59999999999999,94.09999999999999
3100000US16580,16580,2007,94.59999999999999,5.4,94.09999999999999,98.09999999999999,94.2,93.2
3100000US16580,16580,2008,93.59999999999999,6.4,51.7,96.3,98.7,98.09999999999999
3100000US16580,16580,2009,92.90000000000001,7.1,51.3,97.8,99.7,96.59999999999999
310M100US16580,16580,2010,92.59999999999999,7.4,96.09999999999999,98.3,99.2,95.7
310M100US16580,16580,2011,92.59999999999999,7.4,96.2,97.09999999999999,99.8,89.8
310M100US16580,16580,2012,93.2,6.8,95.5,99.2,95.7,92.90000000000001
310M200US16580,16580,2013,92.59999999999999,7.4,94,97.8,98.3,92.8
310M200US16580,16580,2014,94,6,94.8,98.40000000000001,98.09999999999999,91.8
310M200US16580,16580,2015,91.09999999999999,8.9,94,98.3,97.59999999999999,91.59999999999999
310M300US16580,16580,2016,88.90000000000001,11.1,94.8,98.90000000000001,97.59999999999999,94
3100000US16620,16620,2006,87.59999999999999,12.4,93.2,96.5,95.5,67.90000000000001
3100000US16620,16620,2007,89.90000000000001,10.1,95.3,95.8,95,62.3
3100000US16620,16620,2008,88.5,11.5,26.8,92.5,98.3,97.3
3100000US16620,16620,2009,87.90000000000001,12.1,39.7,90.3,96.59999999999999,93.90000000000001
310M100US16620,16620,2010,89.8,10.2,93.3,95.59999999999999,92.7,58.4
310M100US16620,16620,2011,88.7,11.3,95.8,99.8,96.7,61.4
310M100US16620,16620,2012,87.40000000000001,12.6,96.40000000000001,97.8,97.2,67.40000000000001
310M200US16620,16620,2013,90.3,9.699999999999999,98.09999999999999,98.7,98,74
310M200US16620,16620,2014,88.09999999999999,11.9,96.09999999999999,99.40000000000001,100,75.09999999999999
310M200US16620,16620,2015,85.59999999999999,14.4,90.59999999999999,98,98.40000000000001,65.8
310M300US16620,16620,2016,89.2,10.8,96.3,98.40000000000001,95.59999999999999,78.8
310M100US16660,16660,2011,93.40000000000001,6.6,89,99.7,99.40000000000001,91.59999999999999
310M100US16660,16660,2012,95.2,4.8,97.2,96.8,92.90000000000001,86.2
310M200US16660,16660,2013,93.90000000000001,6.1,100,98,98.09999999999999,90
310M200US16660,16660,2014,97.5,2.5,100,99.40000000000001,98.8,97.5
310M200US16660,16660,2015,94.90000000000001,5.1,99.40000000000001,99.8,99.3,93.90000000000001
310M300US16660,16660,2016,95.5,4.5,93.59999999999999,100,100,81.8
3100000US16700,16700,2006,81.90000000000001,18.1,93.2,99.2,93.7,64.09999999999999
3100000US16700,16700,2007,82.3,17.7,95.90000000000001,97.8,96.90000000000001,62.6
3100000US16700,16700,2008,79.40000000000001,20.6,54.1,95.7,98.5,97
3100000US16700,16700,2009,82.5,17.5,52.8,95.09999999999999,98.40000000000001,98.2
310M100US16700,16700,2010,81.7,18.3,96.2,97.90000000000001,96.90000000000001,78.5
310M100US16700,16700,2011,82.3,17.7,94.5,99.3,97.2,71.8
310M100US16700,16700,2012,83.59999999999999,16.4,96.09999999999999,97.90000000000001,96.8,62.4
310M200US16700,16700,2013,83.7,16.3,95.59999999999999,98.7,99.40000000000001,75.5
310M200US16700,16700,2014,84,16,97.40000000000001,98.59999999999999,96.09999999999999,75.8
310M200US16700,16700,2015,84.8,15.2,96.2,99.5,98.5,70
310M300US16700,16700,2016,84.7,15.3,94.8,99,96.90000000000001,69.8
3100000US16740,16740,2006,82.90000000000001,17.1,94.7,98.5,95.7,71.8
3100000US16740,16740,2007,81.3,18.7,95.7,98.8,93.40000000000001,70.3
3100000US16740,16740,2008,82,18,55.9,96.7,99,95.09999999999999
3100000US16740,16740,2009,82.59999999999999,17.4,57.4,96.2,99.59999999999999,97.3
310M100US16740,16740,2010,82.7,17.3,96.7,98.5,97.3,72.90000000000001
310M100US16740,16740,2011,83.3,16.7,96.59999999999999,99.09999999999999,98.09999999999999,76.90000000000001
310M100US16740,16740,2012,83.5,16.5,94.90000000000001,99,98.3,76.2
310M200US16740,16740,2013,84.59999999999999,15.4,95.09999999999999,98.40000000000001,97.5,72.90000000000001
310M200US16740,16740,2014,84.5,15.5,96.09999999999999,98.8,97.59999999999999,77.7
310M200US16740,16740,2015,84.8,15.2,95.09999999999999,98.40000000000001,96.7,73.3
310M300US16740,16740,2016,85.5,14.5,95.09999999999999,98.09999999999999,96.8,72.3
3100000US16820,16820,2006,85.3,14.7,98.3,98.5,98.3,90.90000000000001
3100000US16820,16820,2007,88.5,11.5,98.2,98.40000000000001,98,76.7
3100000US16820,16820,2008,86.40000000000001,13.6,47.2,94.90000000000001,100,94.8
3100000US16820,16820,2009,85.3,14.7,54.8,93.5,98.90000000000001,100
310M100US16820,16820,2010,88.8,11.2,97.09999999999999,98.7,99,91
310M100US16820,16820,2011,82.7,17.3,97.8,99.2,99.59999999999999,82.8
310M100US16820,16820,2012,89.7,10.3,98.2,98.8,99.2,90.8
310M200US16820,16820,2013,85.8,14.2,94.7,98,94.90000000000001,94.09999999999999
310M200US16820,16820,2014,84.3,15.7,96.7,99.40000000000001,97.5,92.2
310M200US16820,16820,2015,82.90000000000001,17.1,95.3,97,98.2,80.8
310M300US16820,16820,2016,84,16,97.3,99,96.5,89.40000000000001
3100000US16860,16860,2006,79.3,20.7,94,97.59999999999999,95.5,72.2
3100000US16860,16860,2007,80.09999999999999,19.9,94.59999999999999,96.59999999999999,92.8,68.09999999999999
3100000US16860,16860,2008,80,20,45.9,94.90000000000001,97.90000000000001,97.3
3100000US16860,16860,2009,80.3,19.7,36.7,96,98.59999999999999,96.5
310M100US16860,16860,2010,80,20,95.3,99.2,92.5,64.2
310M100US16860,16860,2011,82.3,17.7,96.2,99.2,96.09999999999999,68.3
310M100US16860,16860,2012,78.90000000000001,21.1,96.2,97.5,98.3,68.2
310M200US16860,16860,2013,80.5,19.5,94.09999999999999,98.7,96.90000000000001,76.7
310M200US16860,16860,2014,80.09999999999999,19.9,94.3,99.7,96.09999999999999,72.8
310M200US16860,16860,2015,82.5,17.5,93.09999999999999,96.8,97.40000000000001,74.7
310M300US16860,16860,2016,80.3,19.7,94,99.09999999999999,97,76.5
3100000US16940,16940,2006,87.8,12.2,97.7,99.09999999999999,95.40000000000001,61.5
3100000US16940,16940,2007,86,14,97.90000000000001,98.2,96.2,34.3
3100000US16940,16940,2008,84.40000000000001,15.6,40,90.90000000000001,100,100
