GEOID,MSA,year,pct_nativeborn,pct_foreignborn,pct_foreign_citizen,pct_foreign_noncitizen
310M200US13020,13020,2014,,,,
310M200US13020,13020,2015,,,,
310M300US13020,13020,2016,,,,
3100000US13140,13140,2006,93.45060071317054,6.549399286829455,2.26258326816986,4.286816018659594
3100000US13140,13140,2007,93.24878614785274,6.75121385214725,1.936199226279391,4.81501462586786
3100000US13140,13140,2008,93.51639033911229,6.483609660887697,2.181378953599369,4.302230707288328
3100000US13140,13140,2009,92.64746433361621,7.352535666383781,2.817704554642051,4.534831111741729
310M100US13140,13140,2010,93.86370780649636,6.136292193503635,1.698261730268132,4.438030463235505
310M100US13140,13140,2011,92.28305379190537,7.716946208094637,2.469857092631274,5.247089115463363
310M100US13140,13140,2012,91.63302628365987,8.366973716340134,2.827091029058018,5.539882687282117
310M200US13140,13140,2013,92.28250889331534,7.717491106684663,2.73848886391346,4.979002242771202
310M200US13140,13140,2014,92.14016123902094,7.859838760979054,2.639982168036205,5.21985659294285
310M200US13140,13140,2015,91.69927965670014,8.300720343299863,2.917899748289837,5.382820595010026
310M300US13140,13140,2016,91.84059737734368,8.159402622656316,2.467932424895987,5.691470197760329
3100000US13180,13180,2006,,,,
3100000US13180,13180,2007,,,,
3100000US13180,13180,2008,,,,
3100000US13180,13180,2009,,,,
310M100US13180,13180,2010,,,,
310M100US13180,13180,2011,97.27096406160867,2.729035938391329,1.601825442099258,1.127210496292071
310M100US13180,13180,2012,,,,
310M200US13180,13180,2013,,,,
310M200US13180,13180,2014,,,,
310M200US13180,13180,2015,,,,
310M300US13180,13180,2016,,,,
3100000US13220,13220,2006,,,,
3100000US13220,13220,2007,,,,
3100000US13220,13220,2008,,,,
3100000US13220,13220,2009,,,,
310M100US13220,13220,2010,,,,
310M100US13220,13220,2011,,,,
310M100US13220,13220,2012,,,,
310M200US13220,13220,2013,,,,
310M200US13220,13220,2014,,,,
310M200US13220,13220,2015,,,,
310M300US13220,13220,2016,,,,
3100000US13380,13380,2006,88.21756211163226,11.78243788836774,6.000587652762512,5.781850235605228
3100000US13380,13380,2007,88.1967178712331,11.80328212876689,5.273125996810207,6.530156131956685
3100000US13380,13380,2008,89.61049652688449,10.38950347311551,4.292770774376126,6.096732698739388
3100000US13380,13380,2009,90.01786927742683,9.982130722573176,5.286285958774822,4.695844763798354
310M100US13380,13380,2010,88.72951644723598,11.27048355276402,6.128960824576237,5.141522728187784
310M100US13380,13380,2011,86.28686552683425,13.71313447316576,5.698502113673038,8.014632359492719
310M100US13380,13380,2012,88.61034085053127,11.38965914946872,6.601065004539766,4.788594144928958
310M200US13380,13380,2013,88.80380377921969,11.1961962207803,6.065711464877423,5.130484755902882
310M200US13380,13380,2014,89.65778360273772,10.34221639726227,5.488568516091452,4.853647881170817
310M200US13380,13380,2015,89.38644636289139,10.61355363710861,5.649095725420692,4.964457911687916
310M300US13380,13380,2016,88.53680008570618,11.46319991429383,5.288629493169125,6.174570421124708
3100000US13460,13460,2006,,,,
3100000US13460,13460,2007,,,,
3100000US13460,13460,2008,,,,
3100000US13460,13460,2009,,,,
