GEOID,MSA,year,pct_hispanic,pct_white,pct_black,pct_indian,pct_asian,pct_hawaiian,pct_other,pct_mixed
310M300US22180,22180,2016,11.6,43.2,35.9,2.2,2.1,.2,.3,4.6
3100000US22220,22220,2006,13.03667854716239,80.00381447354304,1.860986279815475,1.326244769999166,1.871952891251743,.3931291795305814,.1861939898201237,1.320999868877472
3100000US22220,22220,2007,13.3,79,2,1.1,2,.3,.4,2
3100000US22220,22220,2008,13.7,78.7,2.2,1.2,2,.3,0,1.8
3100000US22220,22220,2009,14.1,77.5,2.6,1.3,2.3,.4,.2,1.6
310M100US22220,22220,2010,15,75.8,2,1.3,2.4,1,.4,2.1
310M100US22220,22220,2011,15.2,75.90000000000001,2,1.2,2.5,1.2,0,2.1
310M100US22220,22220,2012,15.5,74.8,2.1,1.2,2.7,1,.3,2.4
310M200US22220,22220,2013,15.5,74.5,3,1.2,2.9,.1,.3,2.5
310M200US22220,22220,2014,15.6,74.2,2.2,1.3,2.8,1.1,.2,2.5
310M200US22220,22220,2015,15.8,73.7,2.5,.9,2.9,1.4,.1,2.7
310M300US22220,22220,2016,15.7,74,2.4,.9,2.8,1.2,.1,2.8
3100000US22300,22300,2006,3.355277416558301,92.50379280450802,1.064694408322497,.2695600346770698,1.934330299089727,0,.4497182488079757,.422626788036411
3100000US22300,22300,2007,3.6,90.59999999999999,1.5,0,2.1,0,1.4,.8
3100000US22300,22300,2008,,,,,,,,
3100000US22300,22300,2009,3.9,91.59999999999999,1.7,0,1.8,.1,0,.9
310M100US22300,22300,2010,4.5,,,,,,,
310M100US22300,22300,2011,4.6,90.59999999999999,1.5,0,1.6,.1,.1,1.5
310M100US22300,22300,2012,4.8,90.5,1.6,.1,1.9,0,0,1.1
310M200US22300,22300,2013,5,90.09999999999999,.8,0,1.4,0,.1,2.7
310M200US22300,22300,2014,5,89.90000000000001,1.5,0,2.1,0,.1,1.4
310M200US22300,22300,2015,5.3,89.59999999999999,2,.1,1.8,0,0,1.3
310M300US22300,22300,2016,5.3,89.09999999999999,1.1,0,1.9,0,.5,2.1
3100000US22380,22380,2006,12.13096124142678,55.52247645114563,1.140428801229262,28.07855753763415,1.348507038646531,0,.1640616871943851,1.615007242723264
3100000US22380,22380,2007,11.9,56.5,.5,28.4,.4,.2,.3,1.7
3100000US22380,22380,2008,12.3,55.3,1.4,27.7,1.3,.1,.1,1.8
3100000US22380,22380,2009,12.9,53.2,1.1,29,1.3,0,.5,2
310M100US22380,22380,2010,13.6,55.2,1.1,26.2,1.5,.1,0,2.2
310M100US22380,22380,2011,13.9,55,1.3,26.8,1.4,0,0,1.5
310M100US22380,22380,2012,13.7,55.2,1.6,26,1.5,.1,0,2
310M200US22380,22380,2013,13.9,54.7,1.7,25.2,1.2,.2,.2,3
310M200US22380,22380,2014,13.9,54.4,1.4,25.8,2.1,.1,.4,1.9
310M200US22380,22380,2015,13.9,54.7,.9,26.1,1.6,.1,.2,2.5
310M300US22380,22380,2016,13.8,54.5,1.4,25.6,1.8,.1,.1,2.6
3100000US22420,22420,2006,2.370544340514881,74.64510844725612,19.87392695365707,.395279274876348,.9199802699755184,.0199110338804342,.0126706579239127,1.762579021915713
3100000US22420,22420,2007,2.4,74.90000000000001,19.5,.4,.9,0,.1,1.8
3100000US22420,22420,2008,2.5,74.8,18.7,.5,1,0,.1,2.4
3100000US22420,22420,2009,2.6,74.59999999999999,18.8,.5,1.1,.1,.1,2.4
310M100US22420,22420,2010,3.1,72.7,19.8,.4,1,.1,.1,2.9
310M100US22420,22420,2011,3.1,72.59999999999999,20.5,.6,.9,0,0,2.3
310M100US22420,22420,2012,3.1,72.5,20.8,.5,.8,0,.1,2.2
310M200US22420,22420,2013,3.2,72.5,20.3,.3,.9,0,0,2.8
310M200US22420,22420,2014,3.2,72.5,20,.5,1.1,0,.1,2.6
310M200US22420,22420,2015,3.3,72.5,19.5,.2,1.1,0,.1,3.3
310M300US22420,22420,2016,3.4,72.3,19.6,.4,1,0,.3,3.1
3100000US22500,22500,2006,1.143587061474091,56.26257241712263,40.64260138397168,.1428226585130351,.7518305439330544,0,0,1.056585934985517
3100000US22500,22500,2007,1.2,55.3,41.2,.1,.7,0,.6,.9
3100000US22500,22500,2008,1.3,55.7,40.6,.3,.8,0,.1,1.1
3100000US22500,22500,2009,1.7,55.6,40.6,.1,.9,0,0,1.1
310M100US22500,22500,2010,.9,54.5,42.1,.2,.8,0,.1,1.6
310M100US22500,22500,2011,2.2,54.3,40.6,.3,.7,0,0,1.9
310M100US22500,22500,2012,2.2,54.1,41.2,.1,.9,0,0,1.5
310M200US22500,22500,2013,2.3,53.9,41,.4,.8,0,0,1.7
310M200US22500,22500,2014,2.2,53.7,41.3,.5,1.2,0,0,1.1
310M200US22500,22500,2015,2.3,53.4,41.4,.2,1.1,.2,0,1.4
310M300US22500,22500,2016,2.4,53.1,42.1,0,.9,0,.1,1.3
3100000US22520,22520,2006,1.345184603629685,84.72279663808996,12.31695605543366,.3301625577433985,.4240941559124333,0,0,.8608059891908564
3100000US22520,22520,2007,.7,84.40000000000001,12.8,.1,.4,0,0,1.5
3100000US22520,22520,2008,1.6,84.3,12.5,.2,.5,0,.1,.7
3100000US22520,22520,2009,1.8,84,12.6,.3,.3,0,0,1.1
310M100US22520,22520,2010,1.6,83.3,12.9,.8,.5,0,0,.9
310M100US22520,22520,2011,2.3,82.90000000000001,12.9,.3,.5,0,0,1.1
310M100US22520,22520,2012,2.4,82.90000000000001,11.8,.4,.4,0,0,2.1
310M200US22520,22520,2013,2,82.59999999999999,13.1,.4,.8,0,.3,.8
310M200US22520,22520,2014,2.5,82.5,11.2,.4,.6,0,0,2.7
310M200US22520,22520,2015,2.5,82.40000000000001,12.1,.6,.4,0,0,2
310M300US22520,22520,2016,2.5,82.5,12.9,.2,.6,0,.1,1.1
3100000US22540,22540,2006,3.144806182803825,93.79502836472093,1.119474421369769,.3174027387322028,.425218907126951,0,0,1.198069385246315
3100000US22540,22540,2007,3.3,93.5,.9,.7,.3,0,0,1.4
3100000US22540,22540,2008,3.4,93.09999999999999,1.1,.3,1.1,0,0,1
3100000US22540,22540,2009,3.7,92.7,.7,.3,.7,0,0,1.9
310M100US22540,22540,2010,4.3,91.90000000000001,1.3,.6,1,0,0,.9
310M100US22540,22540,2011,4.5,91.59999999999999,1.2,.1,1.3,.1,0,1.1
310M100US22540,22540,2012,4.5,91.40000000000001,1.3,.2,.5,0,.1,2
310M200US22540,22540,2013,4.8,91.09999999999999,.7,.3,1.4,0,0,1.7
310M200US22540,22540,2014,4.9,90.8,1.4,.5,1.3,0,0,1.1
310M200US22540,22540,2015,5,90.2,1.6,.6,.9,0,.1,1.6
310M300US22540,22540,2016,5.1,90.09999999999999,.7,.5,1.5,0,0,2.1
310M100US22580,22580,2010,3.6,,,,,,,
310M100US22580,22580,2011,3.7,84,10.3,.2,.6,0,.1,1.2
310M100US22580,22580,2012,3.8,,,,,,,
310M200US22580,22580,2013,3.9,,,,,,,
310M200US22580,22580,2014,4.1,,,,,,,
310M200US22580,22580,2015,4,,,,,,,
310M300US22580,22580,2016,4.2,83.5,8.800000000000001,.9,1.1,0,0,1.4
3100000US22660,22660,2006,9.620890994848924,85.47889072697853,.5849710229391174,.2544768744592819,2.116176113924555,0,.410855266730135,1.533739000119456
3100000US22660,22660,2007,9.800000000000001,85.3,.9,.3,2.1,0,.2,1.5
3100000US22660,22660,2008,10,85.2,.7,.2,1.5,.1,0,2.3
3100000US22660,22660,2009,10.2,84.8,.9,.4,2,.1,.1,1.6
310M100US22660,22660,2010,10.6,84.3,.9,.4,1.7,0,.1,1.8
310M100US22660,22660,2011,10.8,83.90000000000001,.7,.4,2.3,0,.2,1.7
310M100US22660,22660,2012,10.8,83.7,.8,.3,1.9,.1,.4,2
310M200US22660,22660,2013,10.9,83.8,.7,.4,1.8,.1,0,2.3
310M200US22660,22660,2014,11.1,83.3,.9,.5,1.8,.4,.2,1.9
310M200US22660,22660,2015,11.2,83.09999999999999,1.1,.3,2,.1,0,2.1
310M300US22660,22660,2016,11.2,82.90000000000001,.9,.5,2.1,.2,.1,2
3100000US22840,22840,2006,9.498044520245831,86.65862910577235,1.887846619813568,1.05419472461552,.0852765607080895,.0940982738847884,.0705737054135913,.6513364895462699
3100000US22840,22840,2007,9.800000000000001,86,1,.9,.7,0,.2,1.4
3100000US22840,22840,2008,10.2,85.7,1.4,1,.1,0,0,1.6
3100000US22840,22840,2009,11.7,84.2,1.9,.9,0,0,0,1.2
310M100US22840,22840,2010,13.5,81.59999999999999,1.4,1.1,0,0,0,2.3
310M100US22840,22840,2011,14,80.90000000000001,2.1,1.1,.1,0,0,1.8
310M100US22840,22840,2012,7.9,88.7,.8,.5,.3,0,0,1.9
310M300US22840,22840,2016,14.3,80.7,1.5,1.2,.1,.1,.1,2.1
3100000US22900,22900,2006,6.874914936014434,78.13811948392771,3.327179644668103,4.493472320615322,1.771773762951537,0,.0757287584322402,5.31881109339066
3100000US22900,22900,2007,7.1,78.3,3,4.5,1.7,0,.1,5.4
3100000US22900,22900,2008,7.5,77.40000000000001,3.5,2.7,1.7,0,0,7.2
3100000US22900,22900,2009,7.9,76.8,3.1,2.8,2,0,0,7.2
310M100US22900,22900,2010,7.8,75.8,3.7,3,2.3,0,.1,7.3
310M100US22900,22900,2011,8.6,75.90000000000001,3.3,3.1,2.2,.1,0,6.8
310M100US22900,22900,2012,8.6,75.40000000000001,3.3,5.7,2.4,.1,0,4.5
310M200US22900,22900,2013,9.199999999999999,73.8,3.7,5.1,2.5,.1,0,5.5
310M200US22900,22900,2014,9.300000000000001,73.40000000000001,4.4,5.8,2.2,0,0,4.8
310M200US22900,22900,2015,8.9,72.8,4.4,6,2.5,.1,.1,5.3
310M300US22900,22900,2016,9.800000000000001,72.59999999999999,4,5.2,2.5,0,.1,5.8
3100000US23020,23020,2006,5.340255475869567,79.16812264616647,9.50241553932254,.379941317092922,2.786606097919475,.0504739559933663,.13533676112507,2.636848206510586
3100000US23020,23020,2007,5.7,78.2,9,.6,3.1,0,.4,3
3100000US23020,23020,2008,6,77.7,9.300000000000001,.4,3.3,0,.6,2.8
3100000US23020,23020,2009,6.3,77.59999999999999,9.1,.6,3.3,0,0,3.1
3100000US23060,23060,2006,4.905230141390219,81.87053950436355,9.711616800456051,.0577402520508799,1.728537630251977,.0163923596924108,.0628781558350684,1.647065155959846
3100000US23060,23060,2007,5.1,81.5,9.6,.2,1.6,0,.1,1.8
3100000US23060,23060,2008,5.4,81.09999999999999,9.699999999999999,.3,1.7,0,.1,1.7
3100000US23060,23060,2009,5.7,80.5,10,.3,1.9,0,.3,1.4
310M100US23060,23060,2010,5.8,79.3,10,.3,2.2,0,.1,2.2
310M100US23060,23060,2011,5.9,79.09999999999999,10.1,.3,2.3,0,.1,2.2
310M100US23060,23060,2012,6,78.5,10.1,.2,2.5,.1,.3,2.3
310M200US23060,23060,2013,6.2,78.40000000000001,10.1,.1,2.3,0,.5,2.4
310M200US23060,23060,2014,6.3,77.90000000000001,9.199999999999999,.2,3.3,0,.1,3
310M200US23060,23060,2015,6.5,77.5,9.5,.3,3,.1,0,3.1
310M300US23060,23060,2016,6.6,77.2,9.800000000000001,.1,3.5,0,.1,2.7
3100000US23180,23180,2006,,,,,,,,
3100000US23180,23180,2007,1.7,87,8.1,0,.8,0,.2,2.2
3100000US23180,23180,2008,,,,,,,,
3100000US23180,23180,2009,1.9,88.2,6.9,.1,.9,0,.4,1.7
310M100US23180,23180,2010,2,86.90000000000001,7.2,0,1.3,0,0,2.5
310M100US23180,23180,2011,.6,85.90000000000001,10.1,.1,1.1,0,.5,1.8
310M100US23180,23180,2012,2.3,86.59999999999999,8.699999999999999,.1,1,0,0,1.3
310M200US23180,23180,2013,2.3,84.8,8.6,.2,1,0,.5,2.7
310M200US23180,23180,2014,2.1,87.09999999999999,7.7,.1,1.2,0,0,1.8
310M200US23180,23180,2015,3.5,84.40000000000001,6.2,0,1.5,0,.2,4.2
310M300US23180,23180,2016,3,85.2,7.9,0,1.3,.2,0,2.4
3100000US23420,23420,2006,47.62266808409476,36.2832433984184,4.650599491340681,.5946693938700721,8.599886067489313,.1171845213264615,.2769815958625453,1.854767447597773
3100000US23420,23420,2007,48.2,35.7,4.8,.6,8.5,.1,.2,1.8
3100000US23420,23420,2008,48.7,35,4.9,.6,8.4,.1,.4,1.8
3100000US23420,23420,2009,49.3,34.3,5,.5,8.6,.1,.3,2
310M100US23420,23420,2010,50.4,32.6,4.9,.5,9.4,.1,.1,1.9
310M100US23420,23420,2011,50.9,32.1,4.6,.6,9.300000000000001,.1,.3,2
310M100US23420,23420,2012,51.2,31.7,4.9,.5,9.6,.1,.1,1.9
310M200US23420,23420,2013,51.6,31.3,4.9,.4,9.9,.2,.2,1.7
310M200US23420,23420,2014,51.9,30.6,4.7,.4,9.800000000000001,.2,.4,2.1
310M200US23420,23420,2015,52.4,30.3,4.6,.5,10,.1,.2,1.9
310M300US23420,23420,2016,52.8,29.9,4.6,.4,10.3,.1,.1,1.9
3100000US23460,23460,2006,2.587024244886902,81.33646794760163,14.5701515063563,.2022019697761266,.5185658172248988,0,.0899750391826784,.6956134749714595
3100000US23460,23460,2007,2.7,80.8,14.3,.5,.6,0,0,1
3100000US23460,23460,2008,2.9,80.7,14.4,.4,.4,0,0,1.2
3100000US23460,23460,2009,3.3,80.2,14.3,.2,.5,0,0,1.5
310M100US23460,23460,2010,3.3,79.2,15.8,.6,.3,0,.1,.7
310M100US23460,23460,2011,3.5,78.8,15.5,.2,.8,.2,0,1
310M100US23460,23460,2012,3.6,78.59999999999999,15,.4,.7,0,.1,1.6
310M200US23460,23460,2013,3.6,78.40000000000001,15.8,.5,.7,.1,0,.9
310M200US23460,23460,2014,3.7,78,15.4,.3,.7,.1,.4,1.5
310M200US23460,23460,2015,3.7,,,,,,,
310M300US23460,23460,2016,3.8,78,15.3,.4,.8,0,.1,1.5
3100000US23540,23540,2006,6.590290659192495,68.57742876520915,18.74371818233818,.1961152831005826,4.301461876006112,.0187943812971392,.0429002181782524,1.529290634678085
3100000US23540,23540,2007,7.1,67.8,18.1,.2,4,.1,.3,2.2
3100000US23540,23540,2008,7.2,67.5,18,.1,4.3,0,.3,2.5
3100000US23540,23540,2009,7.5,66.90000000000001,17.8,.1,4.6,.1,.6,2.3
310M100US23540,23540,2010,8.5,65,18.9,.4,5.1,0,.2,1.8
310M100US23540,23540,2011,9.1,64.09999999999999,19.3,.4,5,.1,.3,1.8
310M100US23540,23540,2012,8.6,64.59999999999999,18.7,.3,4.9,.1,.2,2.7
310M200US23540,23540,2013,8.6,65,17.8,.2,5.1,.5,.4,2.4
310M200US23540,23540,2014,9.1,63.5,18.6,.3,5.3,.1,.2,2.9
310M200US23540,23540,2015,8.9,63.6,18.9,.4,5.9,0,.1,2.1
310M300US23540,23540,2016,9.1,63.2,19,.3,5.9,.2,.3,2
3100000US23580,23580,2006,25.48136861061089,65.62658724661772,6.791106801496053,.3105231564852011,1.545689615366856,0,.0167382370596112,.2279863323636699
3100000US23580,23580,2007,26,64.7,6.9,.1,1.7,0,.1,.5
3100000US23580,23580,2008,26.3,64.40000000000001,6.4,.2,1.7,0,0,.9
3100000US23580,23580,2009,27.2,63.4,6.7,.1,1.9,0,.1,.5
310M100US23580,23580,2010,26.2,63.6,7.1,.1,1.8,0,0,1.2
310M100US23580,23580,2011,26.8,62.6,8.1,0,1.7,.1,.1,.6
310M100US23580,23580,2012,26.9,62.6,7.4,.2,1.8,0,.1,.9
310M200US23580,23580,2013,27.2,62.3,7.3,.3,1.8,0,0,1.1
310M200US23580,23580,2014,27.5,61.8,7.2,.1,1.7,0,0,1.7
310M200US23580,23580,2015,27.7,61.5,7.4,.1,1.8,0,0,1.4
310M300US23580,23580,2016,28,61.3,7.4,.1,1.8,0,0,1.4
3100000US23660,23660,2006,4.338546039244704,86.67273788010303,6.024730708482149,.3571581029355265,0,.0284588129829105,0,2.57836845625169
3100000US23660,23660,2007,4.4,86.59999999999999,5.9,.3,1.2,0,.3,1.3
3100000US23660,23660,2008,4,87.40000000000001,5.7,.1,.9,.2,0,1.8
3100000US23660,23660,2009,4.3,87.3,5,.3,.8,0,.3,2
310M100US23660,23660,2010,5.7,,,,,,,
310M100US23660,23660,2011,5.9,,,,,,,
310M100US23660,23660,2012,5.3,86.3,7,0,.6,0,0,.7
3100000US23700,23700,2006,,,,,,,,
3100000US23700,23700,2007,,,,,,,,
3100000US23700,23700,2008,14,11.8,.4,71.3,.3,.1,.3,1.8
3100000US23700,23700,2009,14.5,,,,,,,
310M100US23700,23700,2010,13.4,10.4,.5,73.3,.7,.1,0,1.7
310M100US23700,23700,2011,14.6,10.5,.7,70.59999999999999,1.1,0,0,2.5
310M100US23700,23700,2012,13.8,10.2,.3,73.5,.5,.1,0,1.6
310M200US23700,23700,2013,13.8,10,.3,73.5,1.1,.1,0,1.3
310M200US23700,23700,2014,14,9.800000000000001,.3,73.59999999999999,1,.1,0,1.3
310M200US23700,23700,2015,13.8,9.300000000000001,.7,72,1,0,0,3.3
310M300US23700,23700,2016,13.6,8.4,.2,75.7,1,.3,0,.7
3100000US23900,23900,2006,5.150091489046042,91.47717719202809,1.210622620048464,.4322239256218783,.8802729835319717,0,.0158251322882152,.8337866574353395
3100000US23900,23900,2007,5.3,91.2,1.7,.2,.6,.1,0,1.1
3100000US23900,23900,2008,5.5,90.59999999999999,2,.1,.8,0,.1,.8
3100000US23900,23900,2009,6.2,89.5,1.9,.1,.8,0,.9,.7
310M100US23900,23900,2010,6,90.5,1.8,0,.3,0,.1,1.2
310M100US23900,23900,2011,6.2,90.2,1.7,.3,.8,0,0,.7
310M100US23900,23900,2012,6.3,90.2,1.1,0,.7,0,0,1.7
310M200US23900,23900,2013,6.5,90,1.5,.1,.8,0,.1,1
310M200US23900,23900,2014,6.6,89.59999999999999,1.6,.1,.5,0,0,1.6
310M200US23900,23900,2015,6.8,89.2,1.3,0,.9,0,0,1.6
310M300US23900,23900,2016,7,89.3,.9,0,.4,0,.1,2.3
3100000US24020,24020,2006,1.872465335444749,94.4698930130161,1.996060407091267,.0409408674829091,.7330732687034105,0,.0332161755050017,.8543509327565563
3100000US24020,24020,2007,1.9,94.5,2,.2,.5,0,.1,.8
3100000US24020,24020,2008,2,94.3,2.1,.6,.2,0,0,.7
3100000US24020,24020,2009,2.1,94.2,1.9,.1,.6,.3,0,.8
310M100US24020,24020,2010,2.1,94.3,1.7,.2,.9,.1,0,.8
310M100US24020,24020,2011,2.2,93.90000000000001,2.2,.1,.5,0,0,1.1
310M100US24020,24020,2012,1.7,93.90000000000001,2.1,0,.7,.1,.1,1.3
310M200US24020,24020,2013,2.3,93.7,2.6,.1,.3,0,0,1.1
310M200US24020,24020,2014,2.4,93.40000000000001,1.7,.5,.7,0,.1,1.3
310M200US24020,24020,2015,2.5,93.3,2.1,.2,.7,0,.1,1.1
310M300US24020,24020,2016,2.5,93.3,1.9,.5,.7,.1,.1,1
310M200US24060,24060,2013,22.9,,,,,,,
310M200US24060,24060,2014,26.4,,,,,,,
310M200US24060,24060,2015,22.1,,,,,,,
310M300US24060,24060,2016,25.7,71.40000000000001,.5,0,.9,0,0,1.5
3100000US24140,24140,2006,6.699342099484396,58.05247393431535,32.66840584292954,.3285110718771685,.9828981000816885,0,.2731736453310145,.9951953059808341
3100000US24140,24140,2007,6.8,58.3,31.7,.1,.8,0,.2,2.1
3100000US24140,24140,2008,7.1,58,32.2,.1,.8,.1,.4,1.4
3100000US24140,24140,2009,7.4,57.9,31.3,.2,.5,0,.1,2.6
310M100US24140,24140,2010,9.9,55.7,31.6,.2,1.4,.1,0,1.1
310M100US24140,24140,2011,10.1,55.3,31.5,.3,.6,0,.2,2.1
310M100US24140,24140,2012,10.4,54.7,31.4,.1,1.2,0,.4,1.9
310M200US24140,24140,2013,10.7,,,,,,,
310M200US24140,24140,2014,11.1,54.4,31.2,0,1.4,0,.2,1.7
310M200US24140,24140,2015,11.2,54.1,30.8,.4,1.7,0,0,1.8
310M300US24140,24140,2016,11.5,53.8,29.8,.3,1.2,.1,0,3.4
3100000US24220,24220,2006,2.728363503573478,91.31305754082112,.8472012102874432,2.747143825969013,.328655641921853,0,.1742396577807919,1.861338619646304
3100000US24220,24220,2007,3.6,90.8,1.2,2.3,.9,0,0,1.2
3100000US24220,24220,2008,3.9,90.2,1.2,3,.8,0,0,.8
3100000US24220,24220,2009,4,88.8,1.6,2.6,.6,0,.1,2.3
310M100US24220,24220,2010,3.7,89.2,1.6,2.1,1.8,.3,0,1.3
310M100US24220,24220,2011,4,88.7,1.6,2.3,1.5,0,.1,1.9
310M100US24220,24220,2012,4.1,88.3,1.6,2.1,1.7,0,0,2.1
310M200US24220,24220,2013,4.3,87.2,2.2,2.3,1.7,0,.2,2
310M200US24220,24220,2014,4.5,86.5,2.6,2.3,1.7,0,.1,2.3
310M200US24220,24220,2015,4.7,86,2.6,1.7,2.3,.2,.1,2.5
310M300US24220,24220,2016,4.7,85.5,3.4,1.9,1.9,0,0,2.5
3100000US24260,24260,2006,,,,,,,,
3100000US24260,24260,2007,,,,,,,,
3100000US24260,24260,2008,,,,,,,,
3100000US24260,24260,2009,17.8,,,,,,,
310M100US24260,24260,2010,19.6,76.5,1.7,.9,.9,0,0,.4
310M100US24260,24260,2011,20.1,,,,,,,
310M100US24260,24260,2012,20.8,75.59999999999999,1.3,.2,.8,0,0,1.3
310M200US24260,24260,2013,18.9,77,1.4,.2,.9,.1,0,1.5
310M200US24260,24260,2014,19.7,76.2,2,.3,1,0,.2,.6
310M200US24260,24260,2015,19.4,76.59999999999999,1.9,.3,.7,0,.4,.7
310M300US24260,24260,2016,20.5,75,1.7,.1,.8,.4,.3,1.2
3100000US24300,24300,2006,10.93606778498983,85.77156100723606,.3524879088449873,.6207662327016372,.3822966114957262,.0886808903859482,.0581269701689408,1.79001259417687
3100000US24300,24300,2007,11.6,85,.6,.8,.6,0,0,1.4
3100000US24300,24300,2008,12.1,84.09999999999999,.9,.4,.7,.2,0,1.6
3100000US24300,24300,2009,12.7,83.5,.3,.6,.9,.1,.1,1.8
310M100US24300,24300,2010,13.4,83,.4,.2,.5,.2,.2,2.1
310M100US24300,24300,2011,13.6,82.5,.6,.4,.7,0,.2,1.9
310M100US24300,24300,2012,13.7,82.5,.5,.4,.4,.1,0,2.4
310M200US24300,24300,2013,13.8,82,.9,.6,.5,0,.4,1.9
310M200US24300,24300,2014,14.1,81.8,.6,.8,.8,.1,.2,1.5
310M200US24300,24300,2015,14.4,81.5,.8,.1,.5,.8,.1,1.9
310M300US24300,24300,2016,14.4,81.59999999999999,.3,.7,.8,.1,.1,2.1
3100000US24340,24340,2006,7.715312550059167,81.05476924984886,7.435110401455139,.247647542127211,1.796187493863715,0,.0857788043674847,1.66519395827843
3100000US24340,24340,2007,7.9,80.90000000000001,7.5,.4,1.7,0,0,1.6
3100000US24340,24340,2008,8.199999999999999,80.59999999999999,6.9,.4,1.7,0,.2,2.1
3100000US24340,24340,2009,8.199999999999999,80.7,7.1,.3,1.7,0,.1,1.8
310M100US24340,24340,2010,8.5,79.3,7.9,.4,1.9,0,.2,1.8
310M100US24340,24340,2011,8.6,79.09999999999999,7.6,.4,1.8,0,.1,2.4
310M100US24340,24340,2012,8.699999999999999,78.90000000000001,7.7,.3,1.8,0,.1,2.5
310M200US24340,24340,2013,9,80,6.1,.3,2.3,0,0,2.2
310M200US24340,24340,2014,9.1,79.59999999999999,6.2,.3,2.4,0,.1,2.3
310M200US24340,24340,2015,9.199999999999999,79.2,6.1,.2,2.6,0,.2,2.4
310M300US24340,24340,2016,9.300000000000001,79.09999999999999,5.9,.2,2.4,0,.1,2.9
3100000US24420,24420,2006,5.337381255508765,89.89814905494075,0,.7810204681226128,.691656057193223,.2019880521006757,.1909705219860934,2.89883459014788
3100000US24420,24420,2007,5.3,90,.5,1.6,.7,0,0,1.9
3100000US24420,24420,2008,5.5,89.7,.1,1.1,.6,0,0,2.9
3100000US24420,24420,2009,5.7,89.7,1,.5,.8,.2,0,2
310M100US24420,24420,2010,6.3,88.7,.2,1.6,.4,.3,0,2.5
310M100US24420,24420,2011,6.5,87.8,.5,2,.5,.2,.6,1.9
310M100US24420,24420,2012,6.6,88.2,.5,1.6,.9,0,0,2.1
310M200US24420,24420,2013,6.8,87.90000000000001,.2,1.4,.3,0,0,3.4
310M200US24420,24420,2014,7,,,,,,,
310M200US24420,24420,2015,7.3,87.2,.4,.4,1.1,0,0,3.6
310M300US24420,24420,2016,7.3,87.09999999999999,1.7,1.5,.8,0,0,1.6
3100000US24500,24500,2006,2.647855388297537,88.84927883101341,1.510360899414247,5.105498519871513,.7734458650878629,0,.2947660137305536,.8187944825848712
3100000US24500,24500,2007,3.2,88.2,1.5,3.8,.1,0,0,3.2
3100000US24500,24500,2008,3.4,87.8,1,3.3,.4,0,.4,3.6
3100000US24500,24500,2009,3.3,87.7,1,4.5,0,0,0,3.4
310M100US24500,24500,2010,3.4,87.5,1.4,4.5,.7,0,0,2.5
310M100US24500,24500,2011,3.6,87.09999999999999,.7,3.9,.8,0,0,3.9
310M100US24500,24500,2012,3.8,86.5,1,3.8,.7,0,.2,4.1
310M200US24500,24500,2013,3.9,86.2,1.6,4.1,1,0,0,3.2
310M200US24500,24500,2014,4.1,85.90000000000001,1.4,5.2,1.1,.1,0,2.2
310M200US24500,24500,2015,4.2,85.7,1.2,4.1,.7,0,0,4
310M300US24500,24500,2016,4.3,85.59999999999999,1,4.4,.9,.2,0,3.6
3100000US24540,24540,2006,27.50309258328865,69.1324301160616,.2051870960115175,.2680942509615507,1.854705581848964,0,.0886610908691742,.947829280958553
3100000US24540,24540,2007,27.4,68.8,.3,.6,1.5,.2,.2,1.1
3100000US24540,24540,2008,27.4,68.8,.7,.4,1.2,0,.1,1.4
3100000US24540,24540,2009,27.6,68.59999999999999,.5,.2,1,0,0,1.9
310M100US24540,24540,2010,28.5,67.40000000000001,.8,.6,1.2,0,.3,1.2
310M100US24540,24540,2011,28.5,67.2,1,.3,1.5,.1,0,1.4
310M100US24540,24540,2012,28.4,67.2,.9,.6,1.4,0,.1,1.2
310M200US24540,24540,2013,28.4,67.09999999999999,1.1,.5,1.4,0,.2,1.2
310M200US24540,24540,2014,28.8,66.59999999999999,.9,.4,1.1,0,0,2.1
310M200US24540,24540,2015,29,66.40000000000001,1,.6,1.4,0,.1,1.5
310M300US24540,24540,2016,29.1,66.2,1.1,.2,1.5,0,.2,1.7
3100000US24580,24580,2006,4.776206258800078,89.04291930181303,1.461189352615191,1.764196345856062,1.988274365140149,.0107022337568519,.1300990291067314,.8264131129119106
3100000US24580,24580,2007,4.9,88.8,1.3,1.6,1.9,.1,.1,1.3
3100000US24580,24580,2008,5.2,88.40000000000001,1,1.8,1.9,.1,.1,1.5
3100000US24580,24580,2009,5.6,87.5,1.5,1.9,2.2,0,.2,1.1
310M100US24580,24580,2010,6.2,86,1.3,2.2,2.1,0,0,2.2
310M100US24580,24580,2011,6.3,85.90000000000001,2,1.6,2.3,0,0,1.8
310M100US24580,24580,2012,6.6,85.40000000000001,1.8,2,2.6,0,0,1.8
310M200US24580,24580,2013,6.7,84.90000000000001,1.9,1.9,2.4,0,.2,2
310M200US24580,24580,2014,6.9,84.5,1.7,2,2.7,0,.1,2
310M200US24580,24580,2015,7.1,84.09999999999999,1.7,1.8,2.5,0,.2,2.4
310M300US24580,24580,2016,7.4,83.8,1.9,2.2,2.5,0,.1,2.1
3100000US24620,24620,2006,,,,,,,,
3100000US24620,24620,2007,,,,,,,,
3100000US24620,24620,2008,,,,,,,,
3100000US24620,24620,2009,2.4,,,,,,,
310M100US24620,24620,2010,1.8,,,,,,,
